run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,site,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,slope_status,display_order,display_name,color_hex
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.012619545252566106,0.01633608387896963,-0.04463768130377195,0.01939859079863974,0.971360535045722,0.9023236048609525,1.0456794923254948,0.8513139182110011,0.5658670045204468,1.2807521582813544,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,IZTECH,-9.455436277977557e-4,0.015343119176729699,-0.031017504624693798,0.02912641736909829,0.9978251737070437,0.9310703470945113,1.0693661122282792,0.9880111351722929,0.673236999478581,1.4499589356801232,ratio,wald_normal,PASS,7,Izmir (TR),#332288
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,UCR,9.112009990996798e-4,0.011263169020843827,-0.02116420463354148,0.022986606631740836,1.002100320426639,0.9524359845186477,1.0543543802649251,1.0116910502014254,0.7634026879882814,1.3407324825575861,ratio,wald_normal,PASS,8,San José (CR),#44AA99
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,KNUST,0.003992728202281589,0.024038959355785282,-0.04312276636087973,0.051108222765442905,1.00923598735543,0.9054766045976076,1.1248852515918228,1.0522503451592327,0.5769082613156458,1.9192493211358632,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.011621990622660536,0.013265354366392451,-0.037621607422950884,0.014377626177629808,0.9735942703323403,0.917019123591689,1.0336597992759164,0.8622158996555673,0.6188455900294585,1.201295233571061,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.009460563336234998,0.020609810726586346,-0.049855050088531506,0.030933923416061514,0.9784518003130442,0.8915484512521787,1.0738260205502184,0.8863188570435915,0.5294329672995755,1.483778239874048,ratio,wald_normal,PASS,2,Delft (NL),#117733
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.012937323248759182,0.012684551930974316,-0.011923941695978464,0.03779858819349683,1.0302374273374406,0.9729175966140854,1.0909342788954364,1.1794260222560067,0.8589013125820497,1.6195641124273419,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.012209182852211552,0.027390989374855478,-0.04147616982342446,0.06589453552784756,1.0285115730785626,0.9089161708450234,1.1638433662953365,1.1685220825530116,0.589153741486058,2.3176358924071088,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.029036151831630524,0.012063741062091533,-0.0526806498321469,-0.0053916538311141494,0.9353278117237981,0.8857667020754277,0.9876620032500742,0.6904692688435896,0.5106903004787138,0.9335360604470156,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,0.002652691906233131,0.011441026573853728,-0.019771308124685857,0.02507669193715212,1.0061267410080919,0.9554956008354939,1.0594407950035643,1.0344166199022802,0.7770878328468189,1.3769585602828276,ratio,wald_normal,PASS,7,Izmir (TR),#332288
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,UCR,-0.009799971012642735,0.027939257756370687,-0.06455990996991062,0.044959967944625145,0.9776874242240039,0.8618666778896502,1.1090725793301328,0.8824898620697618,0.4388826418809497,1.7744797409125137,ratio,wald_normal,PASS,8,San José (CR),#44AA99
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,KNUST,0.01104513131871053,0.017768896923313068,-0.023781266695987645,0.045871529333408705,1.0257585162062184,0.9467138556812782,1.1114029093959001,1.1512993629678971,0.7383386085031768,1.7952335255194538,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,-0.030300130282401482,0.017662475379411985,-0.06491794590387438,0.004317685339071422,0.9326095744041466,0.86115644073228,1.0099914221516906,0.6794259261867959,0.43688279563642163,1.0566211207798395,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,-0.03230995881133922,0.027480577154996414,-0.08617090030950636,0.021550982686827917,0.9283036139364975,0.8200287892468269,1.0508748118941682,0.6622286807266049,0.3331401430067765,1.3164034259539203,ratio,wald_normal,PASS,2,Delft (NL),#117733
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.015682901386855488,0.01692000849111627,-0.01747970587384429,0.04884550864755527,1.0367711445285779,0.9605507028660552,1.1190397372256016,1.2214642773003537,0.8001385958881223,1.8646456856200544,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,0.008218941051515905,0.03646566496542862,-0.0632524489530282,0.07969033105606002,1.019105020397467,0.8644652718342736,1.2014074786319773,1.1105333914674091,0.4462636670923126,2.763577912581875,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.030763186647876948,0.016099006362684385,-0.06231665930561951,7.90286009865613e-4,0.9316157311150982,0.8663299739126865,1.0018213574457155,0.6754245727381291,0.45162258799077676,1.0101318348315227,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,-0.0020079519806327083,0.01519934938128038,-0.031798129356383396,0.02778222539511798,0.9953871915336444,0.9293982933351964,1.0660614164823907,0.9747118961287852,0.66656643252513,1.4253092176512407,ratio,wald_normal,PASS,7,Izmir (TR),#332288
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,0.03682825985168298,0.037945925983456405,-0.03754438843591417,0.11120090813928013,1.0884995650822176,0.917182187103617,1.2918167402768395,1.599641566301768,0.61945545438071,4.130810573293836,ratio,wald_normal,PASS,8,San José (CR),#44AA99
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,0.027897751496572698,0.023829604666990644,-0.018807415416556533,0.07460291840970193,1.0663450357925142,0.9576186258482349,1.1874160596574974,1.4274111667188467,0.7867013960264264,2.58993138840854,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,0.0076700041103729385,0.009977780455042048,-0.011886086227157141,0.027226094447903016,1.0178177118640643,0.9730024050988538,1.0646971571246528,1.1027843605353203,0.8593161612459786,1.4152338809477805,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,0.009863105063497017,0.01548817962962886,-0.020493169196662452,0.04021937932365649,1.022970488635599,0.9539087462829342,1.0970322105726542,1.1340704323347268,0.7699652303547756,1.6703556145038825,ratio,wald_normal,PASS,2,Delft (NL),#117733
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.00419892434176358,0.009530212617411684,-0.014479949153372515,0.022877797836899673,1.0097152703818952,0.9672083804506645,1.0540902538161865,1.0550216469232507,0.831349027593488,1.3388728903655085,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,-0.004682844633124049,0.020604911395981692,-0.04506772887388708,0.03570203960763898,0.9892752761269026,0.9014305472017847,1.0856805052745628,0.9420149349380675,0.5627713452319633,1.576825375287375,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.012357467401018583,0.009060772830031146,-0.030116255819978684,0.005401321017941517,0.9719468858278819,0.9330045123972237,1.012514662381743,0.854164668191097,0.6810213860663162,1.0713280013132513,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,0.010728000579101803,0.008616873923758822,-0.006160761970787822,0.027616763128991428,1.0250097597076813,0.9859144639745864,1.065655334095069,1.1466514133327295,0.9244221906679986,1.4223040911078182,ratio,wald_normal,PASS,7,Izmir (TR),#332288
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,-0.04979535983218801,0.020750340987214195,-0.09046528083405313,-0.009125438830322893,0.8916709957814991,0.811960157549128,0.9792071166618341,0.5298362343252025,0.3153819145359164,0.8901158318383576,ratio,wald_normal,PASS,8,San José (CR),#44AA99
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,-6.898960499322482e-4,0.013302480486037847,-0.026762278707613295,0.0253824866077488,0.9984127167084599,0.9402378310106438,1.0601870292899147,0.9912383269679961,0.7107898999979073,1.3823401554428458,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,RISE,-0.0787854457471315,0.029568525261327215,-0.13673869033529562,-0.020832201158967396,0.9242382024106266,0.872198110152384,0.979383290163268,0.6463211303966605,0.46883212515070344,0.8910033702638014,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,THUAS,-0.045011732369481805,0.04380639730415971,-0.13087069337808732,0.04084722863912371,0.9559862657832149,0.8773312117920773,1.041692952538804,0.7793010801683377,0.4843232369226411,1.2539356513438171,ratio,wald_normal,PASS,2,Delft (NL),#117733
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,BAUA,0.011293463642909632,0.02701141258142922,-0.04164793218824371,0.06423485947406297,1.0113574755485248,0.9592074271916554,1.0663428100661636,1.0645625736208995,0.7939594448764783,1.427394661613563,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TUM,0.0322764575358261,0.06254653255220459,-0.09031249362435696,0.15486540869600918,1.0328029920109898,0.9136456322218074,1.1675008150730066,1.1957892437797566,0.6063385424430388,2.3582731682831994,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,FUSPCEU,0.009665331842888225,0.028736471197351596,-0.04665711674669349,0.06598778043246994,1.009712192014061,0.9544145942731215,1.0682136639772377,1.0550038281745142,0.77222989730419,1.4413234729041369,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,IZTECH,-0.035789028766235194,0.02749323439179505,-0.08967477799267146,0.01809672046020106,0.9648438263050088,0.9142284641440579,1.018261458343963,0.8201520686650162,0.6084844295062141,1.105450498185075,ratio,wald_normal,PASS,7,Izmir (TR),#332288
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,UCR,0.11284583807684338,0.07422284506296202,-0.03262826507665868,0.25831994123034546,1.1194593416404208,0.9678982943201494,1.2947529972312257,1.8685223460983718,0.8346395032063618,4.18309431132417,ratio,wald_normal,PASS,8,San José (CR),#44AA99
