route,area,tag,attribute,text,ref,target,fragment,xpath,line,target_exists
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1469,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1469,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1413]/a,18724,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1470,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1470,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1414]/a,18725,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1471,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1471,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1415]/a,18726,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1472,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1472,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1416]/a,18727,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1473,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1473,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1417]/a,18728,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1474,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1474,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1418]/a,18729,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1475,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1475,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1419]/a,18730,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1476,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1476,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1420]/a,18731,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1477,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1477,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1421]/a,18732,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1478,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1478,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1422]/a,18733,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1481,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1481,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1423]/a,18734,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1482,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1482,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1424]/a,18735,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1483,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1483,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1425]/a,18736,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1484,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1484,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1426]/a,18737,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1485,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1485,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1427]/a,18738,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1486,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1486,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1428]/a,18739,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1487,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1487,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1429]/a,18740,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1488,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1488,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1430]/a,18741,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1489,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1489,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1431]/a,18742,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1490,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1490,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1432]/a,18743,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1491,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1491,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1433]/a,18744,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1492,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1492,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1434]/a,18745,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1493,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1493,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1435]/a,18746,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1494,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1494,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1436]/a,18747,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1495,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1495,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1437]/a,18748,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1496,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1496,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1438]/a,18749,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1497,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1497,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1439]/a,18750,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1498,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1498,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1440]/a,18751,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1499,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1499,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1441]/a,18752,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1500,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1500,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1442]/a,18753,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1501,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1501,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1443]/a,18754,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1502,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1502,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1444]/a,18755,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1503,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1503,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1445]/a,18756,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1504,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1504,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1446]/a,18757,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1505,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1505,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1447]/a,18758,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1506,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1506,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1448]/a,18759,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1507,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1507,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1449]/a,18760,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1508,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1508,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1450]/a,18761,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1509,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1509,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1451]/a,18762,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1510,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1510,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1452]/a,18763,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1511,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1511,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1453]/a,18764,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1512,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1512,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1454]/a,18765,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1513,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1513,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1455]/a,18766,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1514,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1514,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1456]/a,18767,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1515,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1515,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1457]/a,18768,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1516,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1516,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1458]/a,18769,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1517,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1517,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1459]/a,18770,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1518,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1518,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1460]/a,18771,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1519,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1519,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1461]/a,18772,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1520,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1520,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1462]/a,18773,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1523,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1523,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1463]/a,18774,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1524,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1524,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1464]/a,18775,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1525,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1525,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1465]/a,18776,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1526,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1526,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1466]/a,18777,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1527,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1527,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1467]/a,18778,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1528,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1528,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1468]/a,18779,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1529,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1529,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1469]/a,18780,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1530,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1530,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1470]/a,18781,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1531,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1531,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1471]/a,18782,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1532,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1532,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1472]/a,18783,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1533,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1533,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1473]/a,18784,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1534,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1534,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1474]/a,18785,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1535,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1535,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1475]/a,18786,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1536,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1536,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1476]/a,18787,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1537,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1537,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1477]/a,18788,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1538,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1538,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1478]/a,18789,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1539,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1539,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1479]/a,18790,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1540,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1540,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1480]/a,18791,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1541,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1541,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1481]/a,18792,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1542,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1542,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1482]/a,18793,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1543,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1543,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1483]/a,18794,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1544,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1544,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1484]/a,18795,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1545,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1545,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1485]/a,18796,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1546,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1546,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1486]/a,18797,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1547,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1547,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1487]/a,18798,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1548,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1548,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1488]/a,18799,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1549,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1549,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1489]/a,18800,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1550,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1550,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1490]/a,18801,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1551,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1551,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1491]/a,18802,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1552,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1552,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1492]/a,18803,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1553,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1553,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1493]/a,18804,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1554,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1554,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1494]/a,18805,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1555,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1555,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1495]/a,18806,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1556,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1556,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1496]/a,18807,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1557,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1557,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1497]/a,18808,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1558,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1558,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1498]/a,18809,True
audit/hypotheses/H06/H06_analysis_preparation.html,body,a,href,,#cb35-1559,audit/hypotheses/H06/H06_analysis_preparation.html,cb35-1559,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1499]/a,18810,True
