run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,participant_key,influence_screen,influence_score,screen_rank
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S020,maximum_absolute_pearson_residual,9.033096684389678,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM::TUM_S004,maximum_absolute_pearson_residual,7.921346594414512,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S013,maximum_absolute_pearson_residual,7.919476848154709,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S020,maximum_absolute_pearson_residual,9.034983540605259,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S004,maximum_absolute_pearson_residual,8.078647781136475,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S013,maximum_absolute_pearson_residual,7.8948207818123635,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S020,maximum_absolute_pearson_residual,9.041386575288007,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,TUM::TUM_S004,maximum_absolute_pearson_residual,8.084344945825034,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S013,maximum_absolute_pearson_residual,7.9321427739219565,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS::THUAS_S007,maximum_absolute_pearson_residual,3.862319043652645,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA::BAUA_S006,maximum_absolute_pearson_residual,2.88717521057555,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,2.859851823757421,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS::THUAS_S007,maximum_absolute_pearson_residual,3.9391686012518776,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA::BAUA_S006,maximum_absolute_pearson_residual,2.9350968524528054,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,2.8213215938175344,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS::THUAS_S007,maximum_absolute_pearson_residual,3.911709786291354,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA::BAUA_S006,maximum_absolute_pearson_residual,2.9141450617556885,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,2.808970194864704,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS::THUAS_S007,maximum_absolute_pearson_residual,3.910297446409393,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA::BAUA_S006,maximum_absolute_pearson_residual,2.8778795960236265,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH::IZTECH_S001,maximum_absolute_pearson_residual,2.7925494629738705,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR::UCR_S020,maximum_absolute_pearson_residual,0.7062581336677465,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR::UCR_S028,maximum_absolute_pearson_residual,0.43229230240569994,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,UCR::UCR_S015,maximum_absolute_pearson_residual,0.35719902658072944,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S020,maximum_absolute_pearson_residual,0.7062645584789164,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S028,maximum_absolute_pearson_residual,0.4320639276429854,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR::UCR_S015,maximum_absolute_pearson_residual,0.3563397538483385,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S020,maximum_absolute_pearson_residual,0.7062456421965329,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S028,maximum_absolute_pearson_residual,0.43222095361935964,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,UCR::UCR_S015,maximum_absolute_pearson_residual,0.3571803247255243,3
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S020,maximum_absolute_pearson_residual,0.7064255986044468,1
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S028,maximum_absolute_pearson_residual,0.4326990140355562,2
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,UCR::UCR_S015,maximum_absolute_pearson_residual,0.3569246394690424,3
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,TUM::TUM_S009,cooks_distance,0.08848075433251312,1
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,TUM::TUM_S003,cooks_distance,0.08548618248180112,2
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,KNUST::KNUST_S013,cooks_distance,0.04746624651980119,3
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST::KNUST_S013,cooks_distance,0.12260224279270664,1
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM::TUM_S003,cooks_distance,0.08463882648364728,2
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM::TUM_S009,cooks_distance,0.07426655660456156,3
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S003,cooks_distance,0.08576578976675413,1
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM::TUM_S009,cooks_distance,0.07778773425132929,2
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH::IZTECH_S011,cooks_distance,0.057789460690311704,3
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,TUM::TUM_S003,cooks_distance,0.08856908927549187,1
