run_id,data_scenario_id,placement,sample_scenario,participant_key,site,Id,local_date,mder,viable_minutes,expected_minutes,tukey_outer_fence,outer_tail_flag,upper_tail_rank
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S003,THUAS,THUAS_S003,2025-03-22,0.6140691743345142,,,1.2486651944363871,FALSE,425
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S008,IZTECH,IZTECH_S008,2025-03-04,0.6114081411611161,,,1.2486651944363871,FALSE,426
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S009,FUSPCEU,FUSPCEU_S009,2024-11-10,0.6099956070000372,,,1.2486651944363871,FALSE,427
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-27,0.6094259901120269,,,1.2486651944363871,FALSE,428
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S009,FUSPCEU,FUSPCEU_S009,2024-11-05,0.6089991781024658,,,1.2486651944363871,FALSE,429
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S009,FUSPCEU,FUSPCEU_S009,2024-11-09,0.6075448258325824,,,1.2486651944363871,FALSE,430
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S007,FUSPCEU,FUSPCEU_S007,2024-10-25,0.6073309127534444,,,1.2486651944363871,FALSE,431
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S011,FUSPCEU,FUSPCEU_S011,2024-11-17,0.6049192361782322,,,1.2486651944363871,FALSE,432
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S025,BAUA,BAUA_S025,2025-10-18,0.6031334477964965,,,1.2486651944363871,FALSE,433
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S015,IZTECH,IZTECH_S015,2025-05-02,0.60007024274335,,,1.2486651944363871,FALSE,434
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S022,FUSPCEU,FUSPCEU_S022,2025-01-29,0.5993752784726294,,,1.2486651944363871,FALSE,435
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S023,FUSPCEU,FUSPCEU_S023,2025-01-31,0.5986226329114529,,,1.2486651944363871,FALSE,436
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S009,FUSPCEU,FUSPCEU_S009,2024-11-06,0.5985587016004387,,,1.2486651944363871,FALSE,437
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-25,0.5962028623845995,,,1.2486651944363871,FALSE,438
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S003,TUM,TUM_S003,2024-06-09,0.5957120409540628,,,1.2486651944363871,FALSE,439
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S002,IZTECH,IZTECH_S002,2025-01-09,0.5948144443985682,,,1.2486651944363871,FALSE,440
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S016,RISE,RISE_S016,2025-10-07,0.5947856715097956,,,1.2486651944363871,FALSE,441
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S002,IZTECH,IZTECH_S002,2025-01-08,0.5944218316471095,,,1.2486651944363871,FALSE,442
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-29,0.5943831294221767,,,1.2486651944363871,FALSE,443
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-27,0.594143675123767,,,1.2486651944363871,FALSE,444
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S007,IZTECH,IZTECH_S007,2025-02-26,0.5924442092057896,,,1.2486651944363871,FALSE,445
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S008,FUSPCEU,FUSPCEU_S008,2024-10-23,0.5906407303023176,,,1.2486651944363871,FALSE,446
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S007,FUSPCEU,FUSPCEU_S007,2024-10-23,0.5896146911534242,,,1.2486651944363871,FALSE,447
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S025,BAUA,BAUA_S025,2025-10-15,0.5894717650581098,,,1.2486651944363871,FALSE,448
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S003,TUM,TUM_S003,2024-06-07,0.5891755751345417,,,1.2486651944363871,FALSE,449
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-24,0.5885078101693085,,,1.2486651944363871,FALSE,450
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,THUAS::THUAS_S002,THUAS,THUAS_S002,2025-03-05,0.5878803252611267,,,1.2486651944363871,FALSE,451
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S008,IZTECH,IZTECH_S008,2025-03-05,0.5876392649563711,,,1.2486651944363871,FALSE,452
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S003,RISE,RISE_S003,2025-03-22,0.5862996393128778,,,1.2486651944363871,FALSE,453
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S005,IZTECH,IZTECH_S005,2025-01-21,0.5856612712918535,,,1.2486651944363871,FALSE,454
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-28,0.5853371311764926,,,1.2486651944363871,FALSE,455
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S020,FUSPCEU,FUSPCEU_S020,2025-01-22,0.5846067424081929,,,1.2486651944363871,FALSE,456
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S007,IZTECH,IZTECH_S007,2025-02-25,0.5841870789374678,,,1.2486651944363871,FALSE,457
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-05,0.5841351509830511,,,1.2486651944363871,FALSE,458
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S003,IZTECH,IZTECH_S003,2025-01-10,0.5838296598350462,,,1.2486651944363871,FALSE,459
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-03,0.5821000384503232,,,1.2486651944363871,FALSE,460
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-15,0.5787345834031017,,,1.2486651944363871,FALSE,461
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-07,0.5772153577740922,,,1.2486651944363871,FALSE,462
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-25,0.5733239402980027,,,1.2486651944363871,FALSE,463
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S005,IZTECH,IZTECH_S005,2025-01-25,0.5647516312554276,,,1.2486651944363871,FALSE,464
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S008,IZTECH,IZTECH_S008,2025-03-07,0.5640468291913022,,,1.2486651944363871,FALSE,465
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S001,RISE,RISE_S001,2025-03-06,0.5628657441912465,,,1.2486651944363871,FALSE,466
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S023,FUSPCEU,FUSPCEU_S023,2025-02-02,0.5608768053563924,,,1.2486651944363871,FALSE,467
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S007,IZTECH,IZTECH_S007,2025-02-27,0.556912240161869,,,1.2486651944363871,FALSE,468
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S005,IZTECH,IZTECH_S005,2025-01-22,0.5557676762036582,,,1.2486651944363871,FALSE,469
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-29,0.5491553566195535,,,1.2486651944363871,FALSE,470
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-06,0.5340591624662746,,,1.2486651944363871,FALSE,471
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S008,FUSPCEU,FUSPCEU_S008,2024-10-27,0.5223919549465609,,,1.2486651944363871,FALSE,472
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,TUM::TUM_S004,TUM,TUM_S004,2024-06-15,0.5196633755270316,,,1.2486651944363871,FALSE,473
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-19,0.5127741140077272,,,1.2486651944363871,FALSE,474
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S007,IZTECH,IZTECH_S007,2025-03-02,0.5071422501169286,,,1.2486651944363871,FALSE,475
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,FUSPCEU::FUSPCEU_S018,FUSPCEU,FUSPCEU_S018,2024-12-13,0.48489879422790627,,,1.2486651944363871,FALSE,476
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,IZTECH::IZTECH_S008,IZTECH,IZTECH_S008,2025-03-09,0.4656377672572675,,,1.2486651944363871,FALSE,477
alternative_preprocessing__glasses__paired_common_sample,alternative_preprocessing,glasses,paired_common_sample,KNUST::KNUST_S011,KNUST,KNUST_S011,2024-12-21,0.38463674523635627,,,1.2486651944363871,FALSE,478
main__chest__all_available,main,chest,all_available,KNUST::KNUST_S007,KNUST,KNUST_S007,2024-11-19,3.5741020070192846,795,1440,1.2832383050255733,TRUE,1
main__chest__all_available,main,chest,all_available,UCR::UCR_S020,UCR,UCR_S020,2025-07-24,1.717271047644382,1034,1440,1.2832383050255733,TRUE,2
main__chest__all_available,main,chest,all_available,UCR::UCR_S028,UCR,UCR_S028,2025-08-13,1.335177196204089,1006,1440,1.2832383050255733,TRUE,3
main__chest__all_available,main,chest,all_available,UCR::UCR_S015,UCR,UCR_S015,2025-07-17,1.282345143548032,933,1440,1.2832383050255733,FALSE,4
main__chest__all_available,main,chest,all_available,IZTECH::IZTECH_S011,IZTECH,IZTECH_S011,2025-04-16,1.147335089567547,1286,1440,1.2832383050255733,FALSE,5
main__chest__all_available,main,chest,all_available,IZTECH::IZTECH_S017,IZTECH,IZTECH_S017,2025-05-27,1.0995896022215514,1156,1440,1.2832383050255733,FALSE,6
main__chest__all_available,main,chest,all_available,UCR::UCR_S029,UCR,UCR_S029,2025-08-16,1.0827354289272766,754,1440,1.2832383050255733,FALSE,7
main__chest__all_available,main,chest,all_available,UCR::UCR_S018,UCR,UCR_S018,2025-07-22,1.0813268688560842,912,1440,1.2832383050255733,FALSE,8
main__chest__all_available,main,chest,all_available,IZTECH::IZTECH_S017,IZTECH,IZTECH_S017,2025-06-01,1.0720087955344595,1088,1440,1.2832383050255733,FALSE,9
main__chest__all_available,main,chest,all_available,RISE::RISE_S012,RISE,RISE_S012,2025-06-11,1.064866794587598,820,1440,1.2832383050255733,FALSE,10
main__chest__all_available,main,chest,all_available,RISE::RISE_S013,RISE,RISE_S013,2025-06-29,1.0602230789021303,756,1440,1.2832383050255733,FALSE,11
main__chest__all_available,main,chest,all_available,FUSPCEU::FUSPCEU_S018,FUSPCEU,FUSPCEU_S018,2024-12-13,1.0284569946847268,870,1440,1.2832383050255733,FALSE,12
main__chest__all_available,main,chest,all_available,RISE::RISE_S009,RISE,RISE_S009,2025-05-29,1.0158560942616806,1045,1440,1.2832383050255733,FALSE,13
main__chest__all_available,main,chest,all_available,UCR::UCR_S019,UCR,UCR_S019,2025-07-26,1.0157995127051225,1005,1440,1.2832383050255733,FALSE,14
main__chest__all_available,main,chest,all_available,BAUA::BAUA_S001,BAUA,BAUA_S001,2025-06-15,1.012614695644973,725,1440,1.2832383050255733,FALSE,15
main__chest__all_available,main,chest,all_available,IZTECH::IZTECH_S017,IZTECH,IZTECH_S017,2025-05-31,1.010464753472712,961,1440,1.2832383050255733,FALSE,16
main__chest__all_available,main,chest,all_available,BAUA::BAUA_S009,BAUA,BAUA_S009,2025-06-25,1.0055968052726172,979,1440,1.2832383050255733,FALSE,17
main__chest__all_available,main,chest,all_available,UCR::UCR_S038,UCR,UCR_S038,2025-08-30,1.0002969055799522,820,1440,1.2832383050255733,FALSE,18
main__chest__all_available,main,chest,all_available,TUM::TUM_S009,TUM,TUM_S009,2024-07-18,0.9995426217598402,1115,1440,1.2832383050255733,FALSE,19
main__chest__all_available,main,chest,all_available,UCR::UCR_S019,UCR,UCR_S019,2025-07-25,0.9944733774896497,1073,1440,1.2832383050255733,FALSE,20
main__chest__all_available,main,chest,all_available,TUM::TUM_S008,TUM,TUM_S008,2024-07-14,0.9944245770801666,902,1440,1.2832383050255733,FALSE,21
main__chest__all_available,main,chest,all_available,KNUST::KNUST_S015,KNUST,KNUST_S015,2025-01-30,0.9870846806007961,798,1440,1.2832383050255733,FALSE,22
main__chest__all_available,main,chest,all_available,IZTECH::IZTECH_S017,IZTECH,IZTECH_S017,2025-05-29,0.9852335450387572,1118,1440,1.2832383050255733,FALSE,23
main__chest__all_available,main,chest,all_available,RISE::RISE_S007,RISE,RISE_S007,2025-04-15,0.9835075846818027,885,1440,1.2832383050255733,FALSE,24
main__chest__all_available,main,chest,all_available,RISE::RISE_S013,RISE,RISE_S013,2025-06-24,0.9833494532901429,814,1440,1.2832383050255733,FALSE,25
main__chest__all_available,main,chest,all_available,UCR::UCR_S028,UCR,UCR_S028,2025-08-16,0.983024714005954,764,1440,1.2832383050255733,FALSE,26
main__chest__all_available,main,chest,all_available,RISE::RISE_S012,RISE,RISE_S012,2025-06-14,0.9785010430825132,827,1440,1.2832383050255733,FALSE,27
main__chest__all_available,main,chest,all_available,UCR::UCR_S021,UCR,UCR_S021,2025-07-24,0.9744055723415627,829,1440,1.2832383050255733,FALSE,28
main__chest__all_available,main,chest,all_available,BAUA::BAUA_S009,BAUA,BAUA_S009,2025-06-30,0.9733341476486564,1081,1440,1.2832383050255733,FALSE,29
main__chest__all_available,main,chest,all_available,UCR::UCR_S021,UCR,UCR_S021,2025-07-23,0.9727928070391137,989,1440,1.2832383050255733,FALSE,30
main__chest__all_available,main,chest,all_available,UCR::UCR_S023,UCR,UCR_S023,2025-07-30,0.9724922271683613,1105,1440,1.2832383050255733,FALSE,31
main__chest__all_available,main,chest,all_available,UCR::UCR_S034,UCR,UCR_S034,2025-08-28,0.971436083155619,968,1440,1.2832383050255733,FALSE,32
main__chest__all_available,main,chest,all_available,UCR::UCR_S039,UCR,UCR_S039,2025-08-30,0.9702502602374852,800,1440,1.2832383050255733,FALSE,33
main__chest__all_available,main,chest,all_available,BAUA::BAUA_S012,BAUA,BAUA_S012,2025-07-17,0.9652196352610468,948,1440,1.2832383050255733,FALSE,34
main__chest__all_available,main,chest,all_available,RISE::RISE_S012,RISE,RISE_S012,2025-06-10,0.9649409005795427,808,1440,1.2832383050255733,FALSE,35
main__chest__all_available,main,chest,all_available,UCR::UCR_S026,UCR,UCR_S026,2025-08-07,0.9630080382138253,772,1440,1.2832383050255733,FALSE,36
main__chest__all_available,main,chest,all_available,RISE::RISE_S012,RISE,RISE_S012,2025-06-13,0.9616127691947238,810,1440,1.2832383050255733,FALSE,37
main__chest__all_available,main,chest,all_available,BAUA::BAUA_S009,BAUA,BAUA_S009,2025-06-29,0.9564710161545725,1016,1440,1.2832383050255733,FALSE,38
main__chest__all_available,main,chest,all_available,UCR::UCR_S020,UCR,UCR_S020,2025-07-26,0.9550721407882465,1081,1440,1.2832383050255733,FALSE,39
main__chest__all_available,main,chest,all_available,RISE::RISE_S013,RISE,RISE_S013,2025-06-26,0.9525463043227993,793,1440,1.2832383050255733,FALSE,40
main__chest__all_available,main,chest,all_available,IZTECH::IZTECH_S010,IZTECH,IZTECH_S010,2025-04-19,0.9515716612369517,964,1440,1.2832383050255733,FALSE,41
main__chest__all_available,main,chest,all_available,RISE::RISE_S009,RISE,RISE_S009,2025-05-31,0.9500908690266646,1027,1440,1.2832383050255733,FALSE,42
main__chest__all_available,main,chest,all_available,UCR::UCR_S038,UCR,UCR_S038,2025-08-29,0.9498697679367193,911,1440,1.2832383050255733,FALSE,43
main__chest__all_available,main,chest,all_available,IZTECH::IZTECH_S003,IZTECH,IZTECH_S003,2025-01-11,0.948134751516041,967,1440,1.2832383050255733,FALSE,44
main__chest__all_available,main,chest,all_available,RISE::RISE_S009,RISE,RISE_S009,2025-05-28,0.9464163247610684,910,1440,1.2832383050255733,FALSE,45
