"page","section","row","cell","old_text","new_text","baseline_page","baseline_sha256","candidate_sha256","label","found_in_complete_table"
"table_s2_part_03.html","thead",2,11,"San José (CR)","San José (CR)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","thead",2,12,"Kumasi (GH)","Kumasi (GH)","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","thead",2,13,"Scaling2","Scaling2","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","thead",2,14,"Distribution3","Distribution3","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",1,1,"Timing","Timing","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,1,"Midpoint of the brightest 10 hours Centre time of the brightest 10 hours; indexes the main daily circadian light cue.","Midpoint of the brightest 10 hours Centre time of the brightest 10 hours; indexes the main daily circadian light cue.","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,2,"HH:MM clock time","HH:MM clock time","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,3,"13:44 (12:48, 15:00) 13:56 ± 01:51 N=141; d=816","13:44 (12:48, 15:00) 13:56 ± 01:51 N=141; d=816","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,4,"13:16 (12:28, 14:10) 13:20 ± 01:33 N=13; d=78","13:16 (12:28, 14:10) 13:20 ± 01:33 N=13; d=78","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,5,"14:12 (13:23, 15:18) 14:22 ± 01:51 N=13; d=78","14:12 (13:23, 15:18) 14:22 ± 01:51 N=13; d=78","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,6,"13:52 (12:54, 15:04) 14:00 ± 01:42 N=18; d=107","13:52 (12:54, 15:04) 14:00 ± 01:42 N=18; d=107","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,7,"13:38 (12:47, 14:44) 13:52 ± 01:42 N=26; d=150","13:38 (12:47, 14:44) 13:52 ± 01:42 N=26; d=150","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,8,"14:54 (12:50, 16:03) 14:31 ± 02:14 N=10; d=60","14:54 (12:50, 16:03) 14:31 ± 02:14 N=10; d=60","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,9,"13:44 (13:06, 15:20) 14:10 ± 01:51 N=23; d=129","13:44 (13:06, 15:20) 14:10 ± 01:51 N=23; d=129","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,10,"14:10 (13:32, 15:21) 14:25 ± 01:37 N=17; d=101","14:10 (13:32, 15:21) 14:25 ± 01:37 N=17; d=101","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,11,"12:34 (11:49, 14:02) 12:55 ± 01:44 N=6; d=32","12:34 (11:49, 14:02) 12:55 ± 01:44 N=6; d=32","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,12,"12:49 (12:06, 13:39) 13:03 ± 01:58 N=15; d=81","12:49 (12:06, 13:39) 13:03 ± 01:58 N=15; d=81","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,13,"Circular clock","Circular clock","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",2,14,"Midpoint of the brightest 10 hours distribution by site. Exact numerical summaries are in the adjacent cells.","Midpoint of the brightest 10 hours distribution by site. Exact numerical summaries are in the adjacent cells.","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,1,"Midpoint of the darkest 10 hours Centre time of the darkest 10 hours; indexes the main daily darkness cue.","Midpoint of the darkest 10 hours Centre time of the darkest 10 hours; indexes the main daily darkness cue.","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,2,"HH:MM clock time","HH:MM clock time","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,3,"02:54 (02:01, 03:50) 02:58 ± 01:41 N=141; d=816","02:54 (02:01, 03:50) 02:58 ± 01:41 N=141; d=816","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,4,"02:02 (01:25, 02:48) 02:03 ± 01:07 N=13; d=78","02:02 (01:25, 02:48) 02:03 ± 01:07 N=13; d=78","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,5,"02:55 (02:01, 03:27) 02:50 ± 02:05 N=13; d=78","02:55 (02:01, 03:27) 02:50 ± 02:05 N=13; d=78","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,6,"02:32 (01:45, 03:22) 02:37 ± 01:19 N=18; d=107","02:32 (01:45, 03:22) 02:37 ± 01:19 N=18; d=107","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,7,"03:08 (02:11, 04:10) 03:16 ± 01:34 N=26; d=150","03:08 (02:11, 04:10) 03:16 ± 01:34 N=26; d=150","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,8,"02:37 (01:54, 04:17) 03:10 ± 02:00 N=10; d=60","02:37 (01:54, 04:17) 03:10 ± 02:00 N=10; d=60","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,9,"03:39 (02:43, 04:34) 03:34 ± 01:49 N=23; d=129","03:39 (02:43, 04:34) 03:34 ± 01:49 N=23; d=129","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,10,"03:31 (02:33, 04:14) 03:26 ± 01:25 N=17; d=101","03:31 (02:33, 04:14) 03:26 ± 01:25 N=17; d=101","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,11,"01:45 (01:05, 03:01) 02:10 ± 01:27 N=6; d=32","01:45 (01:05, 03:01) 02:10 ± 01:27 N=6; d=32","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,12,"02:33 (02:04, 03:17) 02:36 ± 01:36 N=15; d=81","02:33 (02:04, 03:17) 02:36 ± 01:36 N=15; d=81","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,13,"Circular clock","Circular clock","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",3,14,"Midpoint of the darkest 10 hours distribution by site. Exact numerical summaries are in the adjacent cells.","Midpoint of the darkest 10 hours distribution by site. Exact numerical summaries are in the adjacent cells.","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,1,"First light timing above 250 lx melEDI First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.","First light timing above 250 lx melEDI First waking bright-light exposure; morning timing can advance circadian phase and promote alertness.","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,2,"HH:MM clock time","HH:MM clock time","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,3,"09:08 (08:02, 10:40) 09:26 ± 02:22 N=140; d=727","09:08 (08:02, 10:40) 09:26 ± 02:22 N=140; d=727","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,4,"07:57 (06:56, 08:33) 08:03 ± 01:32 N=13; d=74","07:57 (06:56, 08:33) 08:03 ± 01:32 N=13; d=74","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,5,"09:04 (08:18, 09:52) 09:17 ± 01:56 N=13; d=68","09:04 (08:18, 09:52) 09:17 ± 01:56 N=13; d=68","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,6,"08:36 (07:10, 10:13) 08:45 ± 02:21 N=18; d=93","08:36 (07:10, 10:13) 08:45 ± 02:21 N=18; d=93","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,7,"09:43 (08:13, 10:53) 09:45 ± 02:21 N=25; d=133","09:43 (08:13, 10:53) 09:45 ± 02:21 N=25; d=133","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,8,"09:36 (07:58, 10:53) 09:39 ± 03:12 N=10; d=56","09:36 (07:58, 10:53) 09:39 ± 03:12 N=10; d=56","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,9,"09:32 (08:40, 11:21) 10:05 ± 02:18 N=23; d=118","09:32 (08:40, 11:21) 10:05 ± 02:18 N=23; d=118","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,10,"10:01 (09:06, 11:52) 10:26 ± 02:28 N=17; d=95","10:01 (09:06, 11:52) 10:26 ± 02:28 N=17; d=95","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,11,"08:11 (07:26, 09:57) 08:36 ± 01:30 N=6; d=29","08:11 (07:26, 09:57) 08:36 ± 01:30 N=6; d=29","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,12,"08:43 (08:01, 10:10) 09:19 ± 01:52 N=15; d=61","08:43 (08:01, 10:10) 09:19 ± 01:52 N=15; d=61","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,13,"Circular clock","Circular clock","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
"table_s2_part_03.html","tbody",4,14,"First light timing above 250 lx melEDI distribution by site. Exact numerical summaries are in the adjacent cells.","First light timing above 250 lx melEDI distribution by site. Exact numerical summaries are in the adjacent cells.","/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/manuscript_nature_health/table_layout_revision_2026_09_13/attempt_04/pages/table_s2_part_03.html","7880e7427aab84a0ebf85ea890d0ab9068e2bd8094c5996110be903785c00677","745cc2c6b391c7332c4a2dfbcf7ab1b0e3301345b8a7791df476c30a01781da8","Table_S2",TRUE
