run_id,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants
main__chest__paired_common,KNUST,Free day,Sedentary (no reported exercise),22,9,9,6
main__chest__paired_common,KNUST,Free day,Sedentary (no reported exercise),23,9,9,6
main__chest__paired_common,KNUST,Free day,Sedentary (no reported exercise),13,8,8,6
main__chest__paired_common,KNUST,Free day,Sedentary (no reported exercise),14,8,8,6
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",0,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",1,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",2,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",3,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",4,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",5,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",6,29,29,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",7,27,27,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",8,28,28,10
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",9,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",10,28,28,10
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",11,27,27,10
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",12,29,29,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",13,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",14,29,29,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",16,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",17,29,29,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",18,29,29,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",19,27,27,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",20,25,25,8
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",21,29,29,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",22,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",23,30,30,11
main__chest__paired_common,KNUST,Free day,"Active (light, moderate, or vigorous exercise)",15,28,28,11
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),0,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),1,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),2,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),3,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),4,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),5,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),6,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),7,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),8,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),9,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),10,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),11,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),12,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),14,2,2,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),15,2,2,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),18,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),19,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),20,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),21,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),22,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),23,3,3,2
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),13,2,2,1
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),16,2,2,1
main__chest__paired_common,KNUST,Work day,Sedentary (no reported exercise),17,2,2,1
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",0,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",1,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",2,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",3,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",4,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",5,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",6,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",7,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",8,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",9,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",10,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",11,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",12,35,35,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",13,34,34,14
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",14,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",15,33,33,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",16,32,32,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",17,30,30,13
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",18,33,33,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",19,34,34,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",20,34,34,14
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",21,34,34,14
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",22,35,35,15
gap_timing_unaware__glasses__all_available,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",23,36,36,15
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",0,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",1,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",2,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",3,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",4,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",5,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",6,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",7,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",8,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",9,28,28,15
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",10,28,28,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",11,27,27,15
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",12,28,28,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",14,28,28,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",15,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",16,28,28,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",17,28,28,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",18,27,27,15
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",19,28,28,15
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",20,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",21,29,29,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",22,28,28,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",23,27,27,16
gap_timing_unaware__glasses__all_available,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",13,28,28,16
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),0,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),1,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),2,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),3,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),4,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),5,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),6,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),7,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),8,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),9,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),10,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),11,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),12,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),13,13,13,11
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),14,14,14,11
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),15,13,13,11
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),16,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),17,13,13,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),18,14,14,11
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),19,15,15,12
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),20,13,13,11
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),21,14,14,11
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),22,14,14,11
gap_timing_unaware__glasses__all_available,BAUA,Work day,Sedentary (no reported exercise),23,14,14,11
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),0,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),1,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),2,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),3,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),4,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),5,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),6,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),7,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),8,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),9,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),10,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),11,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),12,5,5,5
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),13,5,5,5
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),14,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),15,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),16,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),17,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),18,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),19,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),20,6,6,6
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),21,5,5,5
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),22,5,5,5
gap_timing_unaware__glasses__all_available,BAUA,Free day,Sedentary (no reported exercise),23,5,5,5
gap_timing_unaware__glasses__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",0,30,30,15
gap_timing_unaware__glasses__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",1,30,30,15
gap_timing_unaware__glasses__all_available,FUSPCEU,Work day,"Active (light, moderate, or vigorous exercise)",2,30,30,15
