frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,participant_key,deletion_converged,deleted_estimate,estimate_change,dfbeta,cooks_distance,dfbeta_threshold,influence_error,dfbeta_flag,sign_reversal,material_change
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S017,TRUE,0.17782025653191474,0.0033489743801824456,0.04259574019360863,0.0010737704726652836,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S018,TRUE,0.1721512643836788,-0.0023200177680534895,-0.029659429899111446,0.0018729804800302334,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S019,TRUE,0.17986344027204032,0.0053921581203080216,0.06836373578696493,0.001877692693751136,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S020,TRUE,0.17506915843327356,5.978762815412597e-4,0.007645330619998516,5.813877248809905e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S022,TRUE,0.1736309173643647,-8.403647873675979e-4,-0.010753574451357276,0.0013605331821598362,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S023,TRUE,0.1821110828389445,0.007639800687212206,0.09659188697386774,0.003093995706081475,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S024,TRUE,0.1776867172504018,0.0032154350986695057,0.04065334597723609,5.557808574243564e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,FUSPCEU:FUSPCEU_S025,TRUE,0.17444784306621175,-2.3439085520549074e-5,-2.998990610396282e-4,1.0249212168998004e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S001,TRUE,0.17892188944133205,0.004450607289599756,0.05598402028483875,0.001036425338981513,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S002,TRUE,0.17486989434042446,3.9861218869216564e-4,0.005119662244293988,0.008115439753845157,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S003,TRUE,0.17527798601715305,8.067038654207548e-4,0.01039452039771798,0.014047624363976932,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S004,TRUE,0.16641689599883835,-0.008054386152893944,-0.10259923690035651,0.006407266169185762,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S005,TRUE,0.17376908000411903,-7.022021476132678e-4,-0.008996172982478892,0.0036157603338166197,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S006,TRUE,0.17158539546004464,-0.0028858866916876558,-0.036786569174804794,0.0013238535379907104,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S007,TRUE,0.17472635222486727,2.5507007313496644e-4,0.003266696987590851,0.0028831519543527978,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S008,TRUE,0.16708359362429323,-0.007387688527439068,-0.09432665792159825,0.006643444553262461,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S009,TRUE,0.17610543598361358,0.0016341538318812854,0.02082153085346811,4.278160314145038e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S010,TRUE,0.17669624215427726,0.0022249600025449623,0.028480681265975874,0.0033900534745407067,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S011,TRUE,0.17405122180931137,-4.200603424209248e-4,-0.005374800633582586,0.0013776004029728338,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S012,TRUE,0.17490732157815297,4.360394264206757e-4,0.00558178588398657,0.0021185678184191528,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S013,TRUE,0.1780806660487831,0.0036093838970507885,0.0457006170692235,9.194849272202004e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S014,TRUE,0.17373411958837268,-7.371625633596224e-4,-0.009335494782835428,3.873635273080391e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S015,TRUE,0.17202978728139648,-0.0024414948703358197,-0.031153440840613573,0.0012708432928985023,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S016,TRUE,0.17362265232622467,-8.486298255076241e-4,-0.010863273215789986,0.0022434488527228783,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,IZTECH:IZTECH_S017,TRUE,0.18296936176209375,0.008498079610361448,0.11052574733530618,0.033906126153442157,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S001,TRUE,0.1732989136015911,-0.0011723685501411896,-0.014993440646382384,3.487753871212825e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S002,TRUE,0.1735337693537159,-9.375127980164044e-4,-0.011980099818643095,2.2370911832080706e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S003,TRUE,0.17128511849988814,-0.003186163651844154,-0.04035959195632272,3.9055758098912853e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S004,TRUE,0.16675607808833054,-0.007715204063401759,-0.09897898995513497,0.005808300973817235,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S005,TRUE,0.1740199858435862,-4.5129630814610966e-4,-0.005785210607057825,0.0017748190986802779,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S006,TRUE,0.17486450008168747,3.932179299551697e-4,0.0050331076650178205,8.114070957433085e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S007,TRUE,0.14390202442724484,-0.03056925772448746,-0.3951086279616962,0.03401177390478214,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S008,TRUE,0.17265795726032207,-0.0018133248914102285,-0.023228161874663547,0.0017773668846373394,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S009,TRUE,0.1726835288599864,-0.0017877532917459082,-0.02289279728679877,0.0015803254792116847,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S010,TRUE,0.17324963623198528,-0.001221645919747022,-0.01562942037340455,7.684950411713151e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S011,TRUE,0.1616333928699133,-0.012837889281819004,-0.1645257820168896,0.009237794829857046,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S012,TRUE,0.17398013774012264,-4.911444116096619e-4,-0.00626628301590598,2.760563506722726e-5,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S013,TRUE,0.17030986935275114,-0.004161412798981162,-0.05452198649181783,0.019080719554312068,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S014,TRUE,0.16149032330461854,-0.012980958847113755,-0.16486255174720404,0.006386580043353219,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S015,TRUE,0.17464818061618392,1.7689846445162472e-4,0.002266047769955538,0.0013892014684089057,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S016,TRUE,0.15335301253533767,-0.021118269616394625,-0.26607570599901414,0.01266023681597121,0.16169041669088866,,TRUE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S017,TRUE,0.17282988111623157,-0.001641401035500728,-0.021439906618755243,0.01630559394600337,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S018,TRUE,0.17570977745813815,0.0012384953064058513,0.015899775458866245,0.0033228064892416396,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S019,TRUE,0.17742181508932714,0.002950532937594841,0.037616316571553794,6.93761020175368e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S020,TRUE,0.1769960355660173,0.0025247534142850137,0.03228450659779039,0.0011677090079024773,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S021,TRUE,0.1728470780873037,-0.0016242040644285916,-0.020778570364412986,9.251970233118064e-4,0.16169041669088866,,FALSE,FALSE,FALSE
primary__chest__all_available__l10_midpoint__MCTQ,2,primary__chest__all_available,primary,Primary dataset,chest,Chest,all_available,complementary_chest,l10_midpoint,MCTQ,ESTIMABLE,7c71e2e3a958ce98e767038ec07d8cd2044de75ee11c46fbf063e8a112b33e2a,153,896,896,8,20752.433333333334,2,6,8,TRUE,UCR:UCR_S022,TRUE,0.17498929064562407,5.180084938917751e-4,0.006632186154576788,0.0010166406742364543,0.16169041669088866,,FALSE,FALSE,FALSE
