run_id,model_role,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants,residual_mean,residual_sd,fitted_mean,observed_mean,zero_fraction
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",2,36,36,14,-16.43479127080636,0.629764532449028,270.488369799731,2.095421898988143e-4,0.9722222222222222
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",3,36,36,14,-16.434487879544665,0.6297143268310409,270.488369799731,0.005228201635294732,0.9722222222222222
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",4,36,36,14,-16.434104305580668,0.6297738958920921,270.488369799731,0.011498582974165956,0.8333333333333334
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",5,36,36,14,-15.999035267055675,1.6122286820087823,270.488369799731,7.179589221780919,0.4444444444444444
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",6,36,36,14,-10.613316863758833,23.8639050972424,270.488369799731,94.65985286806209,0.2777777777777778
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",7,36,36,14,-2.4761016431057055,56.298133661328926,270.488369799731,227.1099680084258,0.08333333333333333
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",8,36,36,14,2.2306805063047945,72.62436569617054,270.488369799731,302.3913212224082,0.027777777777777776
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",9,36,36,14,8.417726069873718,64.78425812937758,270.488369799731,406.4355906190455,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",10,36,36,14,0.12947301975757278,27.42779080066131,270.488369799731,274.9791887960991,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",11,36,36,14,5.527517598143085,43.98401334396628,270.488369799731,364.3826761878027,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",12,35,35,14,-0.7917876268337121,26.560020709055493,269.5936285757362,255.99969440897345,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",13,34,34,13,6.196502224945073,40.01324505355814,269.46836514831807,370.8155924664692,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",14,36,36,14,5.325705006531545,25.24908017377055,270.488369799731,360.4005167092924,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",15,33,33,14,45.789120092632494,136.77310408960125,271.72133893353964,1037.1451140730674,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",16,32,32,14,27.273763644392623,104.95262016875344,272.7711832719519,719.7520235510164,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",17,30,30,12,38.58654316393224,179.7755371928214,272.5435121563272,906.8120340470714,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",18,32,32,14,19.031418101492786,82.37557371993404,268.0636702902897,577.0611657745972,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",19,33,33,14,0.5974767582243882,35.94830359087079,270.7125587897316,281.0416241413301,0
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",20,34,34,14,-11.132086857518598,10.685773214452034,271.092504368372,87.41552595832107,0.029411764705882353
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",21,34,34,14,-15.628661780456419,1.3341577509013467,270.4186844060399,13.14048624864844,0.058823529411764705
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",22,34,34,14,-16.263823431921622,0.6543153989372269,270.4186844060399,2.8158155003403595,0.20588235294117646
employment_eligible__glasses__all_available,full,BAUA,Work day,"Active (light, moderate, or vigorous exercise)",23,36,36,14,-16.337244799982454,0.7597030563344533,270.488369799731,1.5915646771307133,0.5833333333333334
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",0,26,26,15,-24.902064404706373,1.7555508473365375,624.340166492695,0.6349433536411646,0.6538461538461539
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",1,27,27,15,-24.855117679815205,1.7494653979967214,621.6089545997391,0.4461474267830008,0.8148148148148148
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",2,27,27,15,-24.872201351889256,1.7570322448604179,621.6089545997391,0.0048662529928296516,0.9629629629629629
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",3,27,27,15,-24.872389899150047,1.7571363637239226,621.6089545997391,0,1
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",4,27,27,15,-24.87236245027625,1.7571588327069265,621.6089545997391,6.447080066095883e-4,0.9259259259259259
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",5,27,27,15,-24.828270803951362,1.7999342641740153,621.6089545997391,1.0429403248787519,0.6296296296296297
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",6,27,27,15,-23.85442396539824,4.640110201203066,621.6089545997391,24.213657457471783,0.5185185185185185
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",7,27,27,15,-21.262683947464975,13.27918663252471,621.6089545997391,87.00422712547848,0.37037037037037035
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",8,27,27,15,-16.71119510663852,25.157369615527525,621.6089545997391,204.10264813243967,0.18518518518518517
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",9,26,26,14,0.6956791838970641,72.95084792421581,623.5967467659402,683.4887828038208,0.11538461538461539
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",10,26,26,15,3.4717224343385737,94.7301245168014,623.9270136736916,780.3496855250871,0.07692307692307693
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",11,24,24,14,30.99240113297908,115.11929184336637,626.8577049113463,1427.1294033091904,0
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",12,26,26,15,63.88593301891683,156.0575019308936,623.1073189273898,2212.246236106681,0
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",14,26,26,15,36.812973707675845,110.2233776650703,624.134587932137,1532.3855250062038,0.038461538461538464
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",15,27,27,15,11.415618695569457,76.2882497174485,621.6089545997391,887.5316744128553,0.037037037037037035
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",16,26,26,15,68.08683898394806,228.04701954603158,622.2243786667702,2238.453561554983,0.038461538461538464
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",17,26,26,15,41.58777356240228,247.67151052120244,617.2205987818885,1613.9455574021322,0.038461538461538464
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",18,25,25,14,26.459983938878477,183.5584904866473,619.1123684020237,1262.659877392725,0.04
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",19,26,26,14,1.5456519924312864,76.34827644966826,623.5967467659402,638.3185302880082,0.038461538461538464
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",20,27,27,15,-15.930074005228263,26.867558175494683,621.6089545997391,219.85918541670443,0.07407407407407407
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",21,27,27,15,-23.829421811386933,3.7634605996591377,621.6089545997391,25.49510634316444,0.037037037037037035
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",22,25,25,15,-24.692563589552243,1.7159852685486525,619.2699538480005,3.380496619504716,0.2
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",23,24,24,15,-24.63690648915199,1.649354175138993,612.5890390251155,1.5104587158220535,0.5833333333333334
employment_eligible__glasses__all_available,full,BAUA,Free day,"Active (light, moderate, or vigorous exercise)",13,26,26,15,49.629678523549586,144.6529284123822,626.8910463746159,1888.059212475231,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),0,15,15,12,-10.979452828704103,0.48272325133922844,121.51474732683516,0.3778541611339582,0.7333333333333333
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),1,15,15,12,-11.008702775338072,0.4947588983076898,121.51474732683516,0.04751004726281989,0.9333333333333333
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),2,15,15,12,-11.012998817839845,0.494907312851906,121.51474732683516,0,1
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),3,15,15,12,-11.012998817839845,0.494907312851906,121.51474732683516,0,1
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),4,15,15,12,-11.01101175742233,0.4922157525296993,121.51474732683516,0.023150816861887802,0.8
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),5,15,15,12,-10.641720272803834,1.1030554022881518,121.51474732683516,4.2617058448283105,0.4
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),6,15,15,12,-8.190956239384741,5.280547053948163,121.51474732683516,31.127455763320466,0.2
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),7,15,15,12,0.07300071912380778,18.10567624658743,121.51474732683516,123.6994594373021,0.13333333333333333
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),8,15,15,12,6.532383271213673,17.43357116617765,121.51474732683516,194.87074293235327,0.06666666666666667
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),9,15,15,12,2.612803146474908,9.11991857771787,121.51474732683516,151.79142056678276,0.06666666666666667
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),10,15,15,12,7.50969953529296,17.949365923462466,121.51474732683516,209.1138739192191,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),11,15,15,12,8.803911779810205,23.718148072461947,121.51474732683516,224.50300200314,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),12,15,15,12,26.479305988405507,50.618749485607374,121.51474732683516,423.6156221584377,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),13,13,13,11,6.546906308907709,9.712832276620835,120.30645618744515,195.50664088496538,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),14,14,14,11,14.37006260180506,28.572424526113497,120.96268597066101,279.6896609909913,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),15,13,13,11,53.039625843937195,73.72814348627288,121.09049052106951,722.5406773540195,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),16,15,15,12,36.575750289574096,73.01757919953934,121.51474732683516,547.0690025160444,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),17,13,13,12,16.2595537717199,31.13635880222647,120.35322485375909,306.77390431810716,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),18,14,14,11,11.068047562757043,27.850999492632514,120.96268597066101,240.3966614050838,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),19,15,15,12,15.95777081967681,60.98026774514301,121.51474732683516,295.96511009367265,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),20,13,13,11,-5.227130217622042,7.931322538100492,122.18895791196609,65.04611951754269,0
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),21,14,14,11,-9.97113608890917,1.8458812312672777,122.19703691755358,11.964252248415505,0.07142857142857142
employment_eligible__glasses__all_available,full,BAUA,Work day,Sedentary (no reported exercise),22,14,14,11,-10.892766419593947,0.44739090910185847,122.19703691755358,1.7157704355777512,0.2857142857142857
