"relative_path","role_pre","sha256_pre","bytes_pre","modified_utc_pre","is_symlink_pre","symlink_target_pre","role_post","sha256_post","bytes_post","modified_utc_post","is_symlink_post","symlink_target_post","delta","classification","status"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_236.png","h06_daily_protected","c4c59675dbad5b2ecabcc7911dd2ab28229aa229fd985919f6d0f234f77f11b6",242341,"2026-08-12T15:47:00.423756Z UTC",FALSE,,"h06_daily_protected","c4c59675dbad5b2ecabcc7911dd2ab28229aa229fd985919f6d0f234f77f11b6",242341,"2026-08-12T15:47:00.423756Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_237.png","h06_daily_protected","bb7dbb9b992e80ea2897e387b197e13e6bfb939dbbecd56cf4162d4ce4e97ff8",271883,"2026-08-12T15:47:00.724726Z UTC",FALSE,,"h06_daily_protected","bb7dbb9b992e80ea2897e387b197e13e6bfb939dbbecd56cf4162d4ce4e97ff8",271883,"2026-08-12T15:47:00.724726Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_238.png","h06_daily_protected","eabb89003c458e3dd03ba3c4adcd957ee5549f321a167b82ec423d6ba38840f8",271467,"2026-08-12T15:47:01.025311Z UTC",FALSE,,"h06_daily_protected","eabb89003c458e3dd03ba3c4adcd957ee5549f321a167b82ec423d6ba38840f8",271467,"2026-08-12T15:47:01.025311Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_239.png","h06_daily_protected","f399da8f670b797c6a9e4d69684f9807939b30ce96734a3eacb8bb1c0801b0d5",291797,"2026-08-12T15:47:01.345466Z UTC",FALSE,,"h06_daily_protected","f399da8f670b797c6a9e4d69684f9807939b30ce96734a3eacb8bb1c0801b0d5",291797,"2026-08-12T15:47:01.345466Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_240.png","h06_daily_protected","88919337c74007724b6f50349c24faeac56ef37af365fef5a4201380887697d0",293617,"2026-08-12T15:47:01.658207Z UTC",FALSE,,"h06_daily_protected","88919337c74007724b6f50349c24faeac56ef37af365fef5a4201380887697d0",293617,"2026-08-12T15:47:01.658207Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_241.png","h06_daily_protected","7f888b7eed2fa168eb98c3966a1d0d37bed55d4c47f49b5d364d81616b93b869",286527,"2026-08-12T15:47:02.456763Z UTC",FALSE,,"h06_daily_protected","7f888b7eed2fa168eb98c3966a1d0d37bed55d4c47f49b5d364d81616b93b869",286527,"2026-08-12T15:47:02.456763Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_242.png","h06_daily_protected","eb03baa0a80e5154b06798618d8137f75db51456cb8ccd4a9055e3c6240d4a12",305730,"2026-08-12T15:47:02.764895Z UTC",FALSE,,"h06_daily_protected","eb03baa0a80e5154b06798618d8137f75db51456cb8ccd4a9055e3c6240d4a12",305730,"2026-08-12T15:47:02.764895Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_243.png","h06_daily_protected","64209f011346a7f1239f8f59aa1a4ae9ed73ad81639fe318c386b95184093356",251155,"2026-08-12T15:47:03.070321Z UTC",FALSE,,"h06_daily_protected","64209f011346a7f1239f8f59aa1a4ae9ed73ad81639fe318c386b95184093356",251155,"2026-08-12T15:47:03.070321Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_244.png","h06_daily_protected","03b8229799bc4198f36e14c620a919a2d875aecce6a5d6303116703e0c6d67b0",253193,"2026-08-12T15:47:03.356501Z UTC",FALSE,,"h06_daily_protected","03b8229799bc4198f36e14c620a919a2d875aecce6a5d6303116703e0c6d67b0",253193,"2026-08-12T15:47:03.356501Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_245.png","h06_daily_protected","10e3db32c9458595d77d86a5f1c7c46270eaedd06d9ab11718e1bbbeeabc1a4d",284397,"2026-08-12T15:47:03.664177Z UTC",FALSE,,"h06_daily_protected","10e3db32c9458595d77d86a5f1c7c46270eaedd06d9ab11718e1bbbeeabc1a4d",284397,"2026-08-12T15:47:03.664177Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_246.png","h06_daily_protected","7c599833a26ca50be2cc06e10a5cb3598603fc8885d15124645a3f62771bbce5",306861,"2026-08-12T15:47:03.966775Z UTC",FALSE,,"h06_daily_protected","7c599833a26ca50be2cc06e10a5cb3598603fc8885d15124645a3f62771bbce5",306861,"2026-08-12T15:47:03.966775Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_247.png","h06_daily_protected","3ea73e2d9918da35a64edac811908281ee8b5728f9ce35d9a6b3e5c3cf5cb073",251943,"2026-08-12T15:47:04.248013Z UTC",FALSE,,"h06_daily_protected","3ea73e2d9918da35a64edac811908281ee8b5728f9ce35d9a6b3e5c3cf5cb073",251943,"2026-08-12T15:47:04.248013Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_248.png","h06_daily_protected","69d62c4964ce9b6f5e2dc1b30aade1eb59d5ab4f0f4d378f04245a3ef5d78ace",256203,"2026-08-12T15:47:04.536456Z UTC",FALSE,,"h06_daily_protected","69d62c4964ce9b6f5e2dc1b30aade1eb59d5ab4f0f4d378f04245a3ef5d78ace",256203,"2026-08-12T15:47:04.536456Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_249.png","h06_daily_protected","b25e78dd033c68ffe1b26118cb52e39aa0ed8f074d040221b9fc7d1f46965dea",284722,"2026-08-12T15:47:04.826705Z UTC",FALSE,,"h06_daily_protected","b25e78dd033c68ffe1b26118cb52e39aa0ed8f074d040221b9fc7d1f46965dea",284722,"2026-08-12T15:47:04.826705Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_250.png","h06_daily_protected","0e58459e993ff63c21d6a7fcaa23176b9b9a0e56ecdb19fdc63c3d3c5b0a0346",283881,"2026-08-12T15:47:05.120976Z UTC",FALSE,,"h06_daily_protected","0e58459e993ff63c21d6a7fcaa23176b9b9a0e56ecdb19fdc63c3d3c5b0a0346",283881,"2026-08-12T15:47:05.120976Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_251.png","h06_daily_protected","4d4d101f6a54d2943b58c1cdbfa828b7f19ef8f61414483f45fa8fcd48c79a68",304575,"2026-08-12T15:47:05.413053Z UTC",FALSE,,"h06_daily_protected","4d4d101f6a54d2943b58c1cdbfa828b7f19ef8f61414483f45fa8fcd48c79a68",304575,"2026-08-12T15:47:05.413053Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_252.png","h06_daily_protected","24f20d6b66a1351e6f45369c8cd5013b9c92847f2a4d067847c7e08a68ed534f",307842,"2026-08-12T15:47:05.707563Z UTC",FALSE,,"h06_daily_protected","24f20d6b66a1351e6f45369c8cd5013b9c92847f2a4d067847c7e08a68ed534f",307842,"2026-08-12T15:47:05.707563Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_253.png","h06_daily_protected","439f93da2f984e1eb0ac69a53d75aafbe90dc0442c55ac259edd2bb6a9d429c2",212155,"2026-08-12T15:47:06.002461Z UTC",FALSE,,"h06_daily_protected","439f93da2f984e1eb0ac69a53d75aafbe90dc0442c55ac259edd2bb6a9d429c2",212155,"2026-08-12T15:47:06.002461Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_254.png","h06_daily_protected","30538cd7fb0973a0bc120598328729800e11b0f9534fc3b192d421a8147036cc",214968,"2026-08-12T15:47:06.291340Z UTC",FALSE,,"h06_daily_protected","30538cd7fb0973a0bc120598328729800e11b0f9534fc3b192d421a8147036cc",214968,"2026-08-12T15:47:06.291340Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_255.png","h06_daily_protected","93ce7689b9d16b9af294133661b8fa86dd640308645c08754f87bd3c806b5f71",194503,"2026-08-12T15:47:06.564755Z UTC",FALSE,,"h06_daily_protected","93ce7689b9d16b9af294133661b8fa86dd640308645c08754f87bd3c806b5f71",194503,"2026-08-12T15:47:06.564755Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_256.png","h06_daily_protected","8d65426dfc6ae1c6fe60abecd453ad62af9624725e1ef3aa4635895bc4178059",198962,"2026-08-12T15:47:06.894437Z UTC",FALSE,,"h06_daily_protected","8d65426dfc6ae1c6fe60abecd453ad62af9624725e1ef3aa4635895bc4178059",198962,"2026-08-12T15:47:06.894437Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_257.png","h06_daily_protected","ba9af4cd0696283ef77ea658f8efd9d703f13c60e3137c807e4cde383c147d50",201296,"2026-08-12T15:47:07.176622Z UTC",FALSE,,"h06_daily_protected","ba9af4cd0696283ef77ea658f8efd9d703f13c60e3137c807e4cde383c147d50",201296,"2026-08-12T15:47:07.176622Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_258.png","h06_daily_protected","285959ae487f2f8622e0836396c3773e099d75bc0176f801f720e35ea68c22b5",194255,"2026-08-12T15:47:07.468434Z UTC",FALSE,,"h06_daily_protected","285959ae487f2f8622e0836396c3773e099d75bc0176f801f720e35ea68c22b5",194255,"2026-08-12T15:47:07.468434Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_259.png","h06_daily_protected","b0acf7e5b77f2602ab43b561e88b4a9310767ddced4563bd771d21dcf294432d",179448,"2026-08-12T15:47:07.743786Z UTC",FALSE,,"h06_daily_protected","b0acf7e5b77f2602ab43b561e88b4a9310767ddced4563bd771d21dcf294432d",179448,"2026-08-12T15:47:07.743786Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_260.png","h06_daily_protected","53b09ca5fa7b2d387b729ad52d104c9de3a5d62a6cdfe0e97f655a267d333c86",180545,"2026-08-12T15:47:08.018034Z UTC",FALSE,,"h06_daily_protected","53b09ca5fa7b2d387b729ad52d104c9de3a5d62a6cdfe0e97f655a267d333c86",180545,"2026-08-12T15:47:08.018034Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_261.png","h06_daily_protected","11598d44491df82d8415206794c09be21f9b07e0b1d95c459a76efb0325f0212",210063,"2026-08-12T15:47:08.299139Z UTC",FALSE,,"h06_daily_protected","11598d44491df82d8415206794c09be21f9b07e0b1d95c459a76efb0325f0212",210063,"2026-08-12T15:47:08.299139Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_262.png","h06_daily_protected","fd35a8cec95cc01563577b1611bda6775a58e441795a27ba1c28045cb3901f44",201118,"2026-08-12T15:47:08.583833Z UTC",FALSE,,"h06_daily_protected","fd35a8cec95cc01563577b1611bda6775a58e441795a27ba1c28045cb3901f44",201118,"2026-08-12T15:47:08.583833Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_263.png","h06_daily_protected","4abfc55822a1a02b350a2d9597f390b0d7093c59cb7d9a7ec54c34282cf7587b",213481,"2026-08-12T15:47:08.871390Z UTC",FALSE,,"h06_daily_protected","4abfc55822a1a02b350a2d9597f390b0d7093c59cb7d9a7ec54c34282cf7587b",213481,"2026-08-12T15:47:08.871390Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_264.png","h06_daily_protected","559abcf96c659d6e1ce69c033d6b00bc9bed88ab9a71e92e91107697e57f55ae",197298,"2026-08-12T15:47:09.185803Z UTC",FALSE,,"h06_daily_protected","559abcf96c659d6e1ce69c033d6b00bc9bed88ab9a71e92e91107697e57f55ae",197298,"2026-08-12T15:47:09.185803Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_265.png","h06_daily_protected","d89c05deeadefd7bcd7d73a68bc71d9ffe9a20f661e780b9ca2ed1edd8b2ea67",208788,"2026-08-12T15:47:09.469430Z UTC",FALSE,,"h06_daily_protected","d89c05deeadefd7bcd7d73a68bc71d9ffe9a20f661e780b9ca2ed1edd8b2ea67",208788,"2026-08-12T15:47:09.469430Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_266.png","h06_daily_protected","530b86a02fa2da6ba2b4962be20c86b5d0971f847fd6c74ab669819da7bf0cbd",176411,"2026-08-12T15:47:09.757149Z UTC",FALSE,,"h06_daily_protected","530b86a02fa2da6ba2b4962be20c86b5d0971f847fd6c74ab669819da7bf0cbd",176411,"2026-08-12T15:47:09.757149Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_267.png","h06_daily_protected","6f63a9cdd69fc41d0a27a3877378733a96a916d5010a2c4a1fe566d08e4c5d48",186852,"2026-08-12T15:47:10.032572Z UTC",FALSE,,"h06_daily_protected","6f63a9cdd69fc41d0a27a3877378733a96a916d5010a2c4a1fe566d08e4c5d48",186852,"2026-08-12T15:47:10.032572Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_268.png","h06_daily_protected","fc4b8e34c8b8fccf007a3e303e591c748a2bc0ff5b5b75b0ae5e60bc2e055233",187382,"2026-08-12T15:47:10.303509Z UTC",FALSE,,"h06_daily_protected","fc4b8e34c8b8fccf007a3e303e591c748a2bc0ff5b5b75b0ae5e60bc2e055233",187382,"2026-08-12T15:47:10.303509Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_269.png","h06_daily_protected","603398eb8ac8b26c04c84e413360f66d3b6895d91f78002d9ad26eb631f740ea",198653,"2026-08-12T15:47:10.587523Z UTC",FALSE,,"h06_daily_protected","603398eb8ac8b26c04c84e413360f66d3b6895d91f78002d9ad26eb631f740ea",198653,"2026-08-12T15:47:10.587523Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_270.png","h06_daily_protected","40399b8b44764d0d31b3dfee7532b23b52e623d8e5c3ffbeb670da426f58dcb8",203691,"2026-08-12T15:47:10.874205Z UTC",FALSE,,"h06_daily_protected","40399b8b44764d0d31b3dfee7532b23b52e623d8e5c3ffbeb670da426f58dcb8",203691,"2026-08-12T15:47:10.874205Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_271.png","h06_daily_protected","d3eaae1748c7274aae217ee6e0fe3ec94768e523583c021789e80575dcca021b",181671,"2026-08-12T15:47:11.151116Z UTC",FALSE,,"h06_daily_protected","d3eaae1748c7274aae217ee6e0fe3ec94768e523583c021789e80575dcca021b",181671,"2026-08-12T15:47:11.151116Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_272.png","h06_daily_protected","ccd210e70dc0eba7fe63ad994662c520b608a5b087c928b991fa959cdadf66b0",180548,"2026-08-12T15:47:11.470834Z UTC",FALSE,,"h06_daily_protected","ccd210e70dc0eba7fe63ad994662c520b608a5b087c928b991fa959cdadf66b0",180548,"2026-08-12T15:47:11.470834Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_273.png","h06_daily_protected","8857481eec89b814963fdef849e583beaf18c8e7e2e9c18f69d59a5005861b4c",209638,"2026-08-12T15:47:11.750408Z UTC",FALSE,,"h06_daily_protected","8857481eec89b814963fdef849e583beaf18c8e7e2e9c18f69d59a5005861b4c",209638,"2026-08-12T15:47:11.750408Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_274.png","h06_daily_protected","b91507201238a1f053e00298f9799bd92430a0de7a8a41921c99d655ad3ebdab",198218,"2026-08-12T15:47:12.046343Z UTC",FALSE,,"h06_daily_protected","b91507201238a1f053e00298f9799bd92430a0de7a8a41921c99d655ad3ebdab",198218,"2026-08-12T15:47:12.046343Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_275.png","h06_daily_protected","b488ab15561d022a3b3eed56dd0506ba016ab6ebcfff06de52f4294e78b6516f",200582,"2026-08-12T15:47:12.336066Z UTC",FALSE,,"h06_daily_protected","b488ab15561d022a3b3eed56dd0506ba016ab6ebcfff06de52f4294e78b6516f",200582,"2026-08-12T15:47:12.336066Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_276.png","h06_daily_protected","3652ec4a452e48e4cc70310d37659c03e79903cf8a8571bcecf7274d6a4e4617",203956,"2026-08-12T15:47:12.626063Z UTC",FALSE,,"h06_daily_protected","3652ec4a452e48e4cc70310d37659c03e79903cf8a8571bcecf7274d6a4e4617",203956,"2026-08-12T15:47:12.626063Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_277.png","h06_daily_protected","082f11c22166833fd51663b05a4f4f850bd9954d0acb51463e25324c32d886f0",266755,"2026-08-12T15:47:12.912152Z UTC",FALSE,,"h06_daily_protected","082f11c22166833fd51663b05a4f4f850bd9954d0acb51463e25324c32d886f0",266755,"2026-08-12T15:47:12.912152Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_278.png","h06_daily_protected","1ed0ba899778448be0d2f00b2afc71926ac8f0efac5f9ac36e89be469d94e557",299190,"2026-08-12T15:47:13.225773Z UTC",FALSE,,"h06_daily_protected","1ed0ba899778448be0d2f00b2afc71926ac8f0efac5f9ac36e89be469d94e557",299190,"2026-08-12T15:47:13.225773Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_279.png","h06_daily_protected","611aef87f6503c4d44a0edb62dd37a0f14259ffdf00b4dfdfbb06daacfc8f757",238201,"2026-08-12T15:47:13.502804Z UTC",FALSE,,"h06_daily_protected","611aef87f6503c4d44a0edb62dd37a0f14259ffdf00b4dfdfbb06daacfc8f757",238201,"2026-08-12T15:47:13.502804Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_280.png","h06_daily_protected","776c5770a0e4d5a9bc539eff700a9a9d752ee8b374b3d540591ef5aa577ee20e",246577,"2026-08-12T15:47:13.781017Z UTC",FALSE,,"h06_daily_protected","776c5770a0e4d5a9bc539eff700a9a9d752ee8b374b3d540591ef5aa577ee20e",246577,"2026-08-12T15:47:13.781017Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_281.png","h06_daily_protected","e9f8471ccb8ff0a4b828ffacc350d30efc6d230e4ca78e6413fad8496bf11c63",263626,"2026-08-12T15:47:14.066630Z UTC",FALSE,,"h06_daily_protected","e9f8471ccb8ff0a4b828ffacc350d30efc6d230e4ca78e6413fad8496bf11c63",263626,"2026-08-12T15:47:14.066630Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_282.png","h06_daily_protected","39cc155d2138197687b308c45f88824b0f47e2283c5cce3f9fbcc1e8a65fa983",288939,"2026-08-12T15:47:14.362552Z UTC",FALSE,,"h06_daily_protected","39cc155d2138197687b308c45f88824b0f47e2283c5cce3f9fbcc1e8a65fa983",288939,"2026-08-12T15:47:14.362552Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_283.png","h06_daily_protected","fc2736078e3f1e02debc2d33a4bb5f9f8a972e8b190fe3e6c85065725d04a5dc",238709,"2026-08-12T15:47:14.643203Z UTC",FALSE,,"h06_daily_protected","fc2736078e3f1e02debc2d33a4bb5f9f8a972e8b190fe3e6c85065725d04a5dc",238709,"2026-08-12T15:47:14.643203Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_284.png","h06_daily_protected","d0daa0ecf7a84a5dce9c56980d3b1ac93ca7a387b0118858fc14f262ecda3779",237948,"2026-08-12T15:47:14.970647Z UTC",FALSE,,"h06_daily_protected","d0daa0ecf7a84a5dce9c56980d3b1ac93ca7a387b0118858fc14f262ecda3779",237948,"2026-08-12T15:47:14.970647Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_285.png","h06_daily_protected","dd1670031bbdcb2a3a5035382e7da2085df026cf1cf1fb1005a6180899ec7830",266043,"2026-08-12T15:47:15.258421Z UTC",FALSE,,"h06_daily_protected","dd1670031bbdcb2a3a5035382e7da2085df026cf1cf1fb1005a6180899ec7830",266043,"2026-08-12T15:47:15.258421Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_286.png","h06_daily_protected","b30e12de91b3a7b0af82f3349216f702d03a345d6a6fc722e3af6e312364e07d",263871,"2026-08-12T15:47:15.553688Z UTC",FALSE,,"h06_daily_protected","b30e12de91b3a7b0af82f3349216f702d03a345d6a6fc722e3af6e312364e07d",263871,"2026-08-12T15:47:15.553688Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_287.png","h06_daily_protected","f7c1d069510693b8289c34cbafe99b0579050ac4601ead892637b1ab9251dc84",296763,"2026-08-12T15:47:15.844573Z UTC",FALSE,,"h06_daily_protected","f7c1d069510693b8289c34cbafe99b0579050ac4601ead892637b1ab9251dc84",296763,"2026-08-12T15:47:15.844573Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_288.png","h06_daily_protected","ccb076e4ce42f8d6d9b0026c373fdef32182659f6f48b02b92e403eda114480a",292338,"2026-08-12T15:47:16.144266Z UTC",FALSE,,"h06_daily_protected","ccb076e4ce42f8d6d9b0026c373fdef32182659f6f48b02b92e403eda114480a",292338,"2026-08-12T15:47:16.144266Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_289.png","h06_daily_protected","b2e09947917648b601e2581ebf97809f983ad6122b75902bd633c70a65c7411c",180250,"2026-08-12T15:47:16.989841Z UTC",FALSE,,"h06_daily_protected","b2e09947917648b601e2581ebf97809f983ad6122b75902bd633c70a65c7411c",180250,"2026-08-12T15:47:16.989841Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_290.png","h06_daily_protected","260f37274a5620aa61ba39eec74bf87ce731695599240fc52ee668bf12b09f3b",190984,"2026-08-12T15:47:17.272467Z UTC",FALSE,,"h06_daily_protected","260f37274a5620aa61ba39eec74bf87ce731695599240fc52ee668bf12b09f3b",190984,"2026-08-12T15:47:17.272467Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_291.png","h06_daily_protected","91b71d268921dd50ac44c03a6063a4bcc2a584530738bb3b51ed1c01b26fdf60",168200,"2026-08-12T15:47:17.553618Z UTC",FALSE,,"h06_daily_protected","91b71d268921dd50ac44c03a6063a4bcc2a584530738bb3b51ed1c01b26fdf60",168200,"2026-08-12T15:47:17.553618Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/10_figures/H06_daily/h01_diagnostic_alignment/cells/nonl10_cell_292.png","h06_daily_protected","226059d2f79539b38e722bb7949a5b84c77dc76d75c967354635592a3ebc596e",181522,"2026-08-12T15:47:17.820624Z UTC",FALSE,,"h06_daily_protected","226059d2f79539b38e722bb7949a5b84c77dc76d75c967354635592a3ebc596e",181522,"2026-08-12T15:47:17.820624Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
