run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,model_name,estimation_stage,formula,engine,estimation_method,family,link,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1262.9153480246655,2533.830696049331,TRUE,TRUE,FALSE,1.623448042664677e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1249.2460843360248,2518.4921686720495,TRUE,TRUE,FALSE,1.3005774235352874e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1255.483822236622,2520.967644473244,TRUE,TRUE,FALSE,1.2005330063402653e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1255.539010246575,2521.0780204931493,TRUE,TRUE,FALSE,3.980630935984664e-4,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1251.8074920146605,2525.614984029321,TRUE,TRUE,FALSE,0.01474844339099945,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1266.5594633026508,2541.1189266053016,TRUE,TRUE,FALSE,1.5302248357329518e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1254.116365210904,2528.232730421808,TRUE,TRUE,FALSE,1.2801137927453965e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,640,-1261.0170917063722,2532.0341834127444,TRUE,TRUE,FALSE,1.5074874681886286e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1145.9516196073569,2313.9032392147137,TRUE,TRUE,FALSE,4.774847184307873e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1180.866765362248,2369.733530724496,TRUE,TRUE,FALSE,2.5531790015520528e-5,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1149.9418857578016,2319.8837715156033,TRUE,TRUE,FALSE,2.534761733841151e-5,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1165.8190335502802,2341.6380671005604,TRUE,TRUE,FALSE,1.2005330063402653e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1160.4705484635772,2330.9410969271544,TRUE,TRUE,FALSE,3.3760215956135653e-4,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1154.0507673722736,2330.1015347445473,TRUE,TRUE,FALSE,3.1604940886609256e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1184.4282977416724,2376.856595483345,TRUE,TRUE,FALSE,5.70253178011626e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1155.6941430750708,2331.3882861501415,TRUE,TRUE,FALSE,6.700702215312049e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1171.40955355662,2352.81910711324,TRUE,TRUE,FALSE,5.843503458891064e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1303.2541822303638,2628.5083644607275,TRUE,TRUE,FALSE,8.319602784467861e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1316.666724589537,2641.3334491790733,TRUE,TRUE,FALSE,5.8116711443290114e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1303.5075909875272,2627.0151819750545,TRUE,TRUE,FALSE,8.301412890432402e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1315.6675756035709,2641.3351512071417,TRUE,TRUE,FALSE,6.129994289949536e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1312.7603337708892,2635.5206675417785,TRUE,TRUE,FALSE,3.077161636610981e-4,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1306.9713557599118,2635.9427115198237,TRUE,TRUE,FALSE,1.0390976967755703e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1319.6195270714547,2647.2390541429095,TRUE,TRUE,FALSE,6.716618372593075e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,final,response_value ~ site + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1305.590055412479,2631.180110824958,TRUE,TRUE,FALSE,1.0390976967755703e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,final,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1319.995480031388,2649.990960062776,TRUE,TRUE,FALSE,5.70253178011626e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,site_full,comparison,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1253.7678504173575,2529.5357008347155,TRUE,TRUE,FALSE,2.696651790756732e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,no_site,comparison,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1280.8035804558574,2569.607160911715,TRUE,TRUE,FALSE,4.547473508864641e-7,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,no_photoperiod,comparison,response_value ~ site + (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1267.9243889243055,2555.8487778486115,TRUE,TRUE,FALSE,4.952198651153594e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,latitude_full,comparison,response_value ~ absolute_latitude_10deg_centered + photoperiod_centered_hours +      (1 | participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1263.9916471448553,2537.9832942897106,TRUE,TRUE,FALSE,4.681623977376148e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,random_site,comparison,response_value ~ photoperiod_centered_hours + (1 | site) + (1 |      participant_key),lmer,maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1266.8385377040267,2543.6770754080535,TRUE,TRUE,FALSE,1.2114469427615404e-5,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,site_full,final,response_value ~ site + photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1260.0221958465297,2542.044391693059,TRUE,TRUE,FALSE,3.999502951046452e-6,,,FITTED
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,no_site,final,response_value ~ photoperiod_centered_hours + (1 | participant_key),lmer,restricted_maximum_likelihood,Gaussian,identity_after_declared_transformation,603,-1284.0933326342224,2576.186665268445,TRUE,TRUE,FALSE,8.12178768683225e-6,,,FITTED
