run_id,placement,site,display_name,display_order,color_hex,clock_bin,time_hour,eta,standard_error,pointwise_lower_eta,pointwise_upper_eta,estimate_melEDI_lx,pointwise_lower_melEDI_lx,pointwise_upper_melEDI_lx,paired_participants,paired_participant_days,paired_observations_30_minute,paired_sites
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,840,14.25,1.8716093487803929,0.15443206920379213,1.5689280550829632,2.1742906424778226,74.30623829760091,36.96193201621117,149.27937653055335,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,870,14.75,1.7471956433859128,0.16961970337150034,1.414747133709405,2.0796441530624206,55.772183416199034,25.886460709222714,120.02797412559845,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,870,14.75,1.821469546766855,0.1507150026863517,1.5260735695717482,2.1168655239619616,66.1932860419196,33.47944930791952,130.77766073636244,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,900,15.25,1.6166580538675324,0.16468893760064102,1.2938736675181117,1.939442440216953,41.267383630088474,19.573139319773055,86.8846139237656,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,900,15.25,1.724618823747681,0.14639725490397282,1.4376854767003646,2.0115521707949973,52.941869628280706,27.29589397025098,102.59567902104685,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,930,15.75,1.4579027287622648,0.1584481788284953,1.147350004842452,1.7684554526820775,28.60137670077782,13.939447101635842,58.575318091690974,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,930,15.75,1.5883345741522514,0.14067347940602204,1.3126196209365113,1.8640495273679916,38.65560975257983,20.440907219241826,73.0222468054992,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,960,16.25,1.2897298704205222,0.15160190864255182,0.9925955894935892,1.5868641513474553,19.386321806470217,9.73095231342258,38.524613917298204,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,960,16.25,1.42603528929311,0.13431212403826612,1.162788363491032,1.689282215095188,26.570753731943103,14.447499920464518,48.79700007004669,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,990,16.75,1.1294351778919391,0.1453775477262208,0.8445004201877937,1.4143699355960846,13.372096279569424,6.890374130930346,25.863900467489408,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,990,16.75,1.254287898769368,0.12869560730615956,1.0020491434807854,1.5065266540579505,17.859237706763736,9.947294760659164,32.0015981606261,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1020,17.25,0.9881769401095516,0.14004067124211142,0.7137022681041992,1.262651612114904,9.63143620863286,5.072521066265762,18.20845142426048,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1020,17.25,1.087869306940292,0.1239555354280656,0.8449209218169048,1.3308176920636792,12.142477286414657,6.89714577401221,21.31991248274902,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1050,17.75,0.8667819625790991,0.13500903512513912,0.6021691161463234,1.1313948090118748,7.258375776976141,3.901005203003113,13.433022660042537,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1050,17.75,0.9340923010721744,0.11911513529220862,0.7006309258858296,1.1675536762585192,8.491961079726806,4.919158678005228,14.608001864742674,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1080,18.25,0.7607103978991019,0.1307290637026396,0.5044861413092859,1.0169346544889177,5.663819844100489,3.095112404541695,10.297637074684346,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1080,18.25,0.7964441821013113,0.11443184448978257,0.5721618882168493,1.0207264759857733,6.158124259215677,3.6338931698014245,10.388816220166948,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1110,18.75,0.6653906732447513,0.12913152332763744,0.4122975382537882,0.9184838082357145,4.527971472629449,2.4840299217070787,8.188650131931373,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1110,18.75,0.6780281012123832,0.11201571310131152,0.45848133783124123,0.8975748645935252,4.664618154759628,2.7739640931849374,7.799050031452223,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1140,19.25,0.5737454336856074,0.13126574019112677,0.3164693105070071,0.8310215568642076,3.647532722500658,1.9723796093526835,6.676751442077689,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1140,19.25,0.576151261236594,0.11293731983223929,0.3547981818549239,0.797504340618264,3.6683502470503826,2.163592164051283,6.1734196601163696,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1170,19.75,0.4811807780268488,0.13639118690566776,0.21385896388306902,0.7485025921706285,2.92817366364038,1.536285055392786,5.504057622444035,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1170,19.75,0.486812923451732,0.11609527507742688,0.25927036552470484,0.7143554813787591,2.9677002621818653,1.7166462450960043,5.080306801059859,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1200,20.25,0.3866617027395783,0.14392911959687812,0.10456581200313914,0.6687575934760175,2.3359126049818615,1.172230526414261,4.563989816242949,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1200,20.25,0.4065235474741919,0.12070932670195922,0.16993761454027284,0.643109480408111,2.449902339916876,1.37889593271827,4.296524325523446,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1230,20.75,0.2809456370770327,0.15515302873503634,-0.023148711335946537,0.5850399854900119,1.8096142071575785,0.8480937609669899,3.7462719303824557,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1230,20.75,0.3219567798507699,0.1285670819009154,0.06996992972756438,0.5739436299739755,1.998731011567904,1.0748162085997401,3.6492433511508606,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1260,21.25,0.1561595999248402,0.17088362223114398,-0.17876614519595002,0.4910853450456304,1.332714314173856,0.5625731838326519,2.9980280459963677,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1260,21.25,0.22128712785921328,0.14095775794029294,-0.054985001045275594,0.49755925676370216,1.564512756522462,0.7810793017629382,3.044555445897263,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1290,21.75,0.00756552056513684,0.1898008643265276,-0.36443733774943027,0.3795683788797039,0.9175728724382556,0.3320785056388794,2.2964500367617204,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1290,21.75,0.09733105175703252,0.15628510170471335,-0.20898211890438498,0.40364422241845,1.151212434552782,0.5180418460934124,2.4330526828807657,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1320,22.25,-0.17011267396869703,0.21013925145070772,-0.5819780385502903,0.24175269061289625,0.5759075942294143,0.1618315408124341,1.6448282759190755,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1320,22.25,-0.05550993114119035,0.17231871550667557,-0.3932484073964781,0.2822285451140974,0.7800149878925607,0.30434454888341056,1.8152635569197282,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1350,22.75,-0.3688911010796697,0.23210761967642407,-0.8238136761827811,0.08603147402344169,0.3276701105734555,0.050032837799296875,1.119077944273669,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1350,22.75,-0.2296255967668345,0.1895925152558591,-0.601220098406679,0.14196890487300998,0.4893515135849842,0.15048394903978526,1.2866565418518823,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1380,23.25,-0.5663993808880692,0.2572264626134754,-1.0705539834811195,-0.06224477829501884,0.17139423565208042,0,0.7664733739105216,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1380,23.25,-0.4039324169385418,0.21059702285771695,-0.8166949969910254,0.008830163113941802,0.29451869062051406,0.052512346494161505,0.9205403092062666,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,1410,23.75,-0.7431382621632181,0.28589250358735524,-1.3034772726444224,-0.18279925168201383,0.0806598884912468,0,0.5564486330549402,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,1410,23.75,-0.5597289887087861,0.2362648304514876,-1.0227995472071638,-0.09665843021040826,0.17559479515716006,0,0.7004635668966702,112,643,29786,8
