placement,site,participant,participant_day,hours,exact_zero_hours,categories,ar_sequences,boundary_hours
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-18,23,9,3,2,4
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-19,23,14,3,2,2
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-20,23,7,4,2,4
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-15,23,5,2,2,5
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-16,24,8,2,1,2
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-17,24,8,2,1,5
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-18,21,7,2,3,4
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-19,23,8,2,2,4
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-20,24,10,2,1,2
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-21,24,6,4,1,4
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-22,24,6,5,1,4
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-23,23,6,4,2,2
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-24,22,4,5,3,3
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-25,24,2,4,1,4
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-26,22,2,4,2,5
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-27,24,6,4,1,3
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-22,17,0,3,1,2
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-23,17,0,3,1,1
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-24,15,0,3,2,3
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-25,15,0,3,2,2
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-26,18,3,3,1,2
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-27,14,0,3,1,1
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-22,24,6,4,1,3
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-23,23,7,3,2,3
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-24,24,5,4,1,5
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-25,24,5,4,1,3
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-26,24,4,5,1,5
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-27,23,6,5,2,1
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-22,24,6,5,1,3
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-23,24,7,5,1,2
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-24,24,8,5,1,4
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-25,24,6,4,1,4
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-26,24,9,4,1,4
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-27,24,9,4,1,4
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-07-29,23,5,4,2,3
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-07-30,22,6,4,3,3
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-07-31,20,4,4,3,4
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-08-01,19,5,3,2,0
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-08-02,19,9,3,3,2
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-08-03,24,6,4,1,1
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-07-29,24,6,3,1,3
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-07-30,24,4,4,1,2
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-07-31,24,6,3,1,4
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-08-01,24,6,3,1,4
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-08-02,24,5,4,1,4
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-08-03,24,8,2,1,4
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-05,23,7,4,2,4
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-06,22,5,4,2,3
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-07,22,5,4,2,3
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-08,24,4,4,1,2
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-09,23,3,6,2,3
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-10,23,5,4,2,3
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-05,23,7,3,2,3
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-06,24,3,5,1,2
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-07,24,7,5,1,3
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-08,24,6,5,1,3
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-09,24,5,5,1,2
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-10,24,9,4,1,2
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-05,24,4,6,1,3
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-06,24,4,6,1,4
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-07,24,5,5,1,4
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-08,22,4,4,2,4
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-09,24,2,5,1,4
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-10,24,3,5,1,3
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-12,17,0,3,2,4
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-13,19,1,4,1,3
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-14,18,1,3,1,3
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-15,18,1,4,1,3
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-16,19,2,5,1,2
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-17,18,2,6,1,3
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-12,24,6,5,1,4
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-13,21,5,5,2,3
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-14,22,4,3,2,4
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-15,24,1,5,1,5
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-16,21,5,4,2,3
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-17,24,6,5,1,2
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-12,24,7,5,1,4
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-13,23,7,3,2,2
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-14,24,10,4,1,5
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-15,23,9,4,2,3
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-16,24,6,4,1,2
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-17,22,7,3,2,5
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-19,16,0,3,1,4
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-20,16,0,3,1,3
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-21,16,0,2,1,3
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-22,14,0,2,2,2
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-23,18,3,3,1,5
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-19,17,0,5,1,4
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-20,16,0,5,2,4
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-21,17,0,5,2,2
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-22,17,0,5,2,5
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-23,15,0,4,1,2
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-24,15,0,3,2,5
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-19,24,5,3,1,3
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-20,23,4,3,1,3
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-21,24,4,4,1,2
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-22,24,4,4,1,2
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-23,24,6,5,1,4
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-24,23,4,4,1,1
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-26,17,0,3,1,3
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-27,14,0,3,2,3
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-28,17,0,3,2,3
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-29,16,0,4,1,4
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-30,13,1,3,2,4
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-31,14,0,2,1,2
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-27,24,7,5,1,2
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-28,24,4,7,1,4
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-29,24,6,7,1,3
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-30,24,7,4,1,1
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-31,24,7,4,1,1
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-09-01,24,6,6,1,3
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-27,24,6,5,1,2
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-28,24,4,7,1,3
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-29,23,4,6,1,3
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-31,21,6,6,2,7
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-09-01,24,7,3,1,4
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-27,24,5,5,1,4
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-28,23,3,5,2,2
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-29,24,5,4,1,4
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-30,21,5,6,2,3
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-31,20,6,5,3,3
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-09-01,24,6,6,1,3
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-27,24,7,4,1,4
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-28,24,7,5,1,6
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-29,24,6,5,1,2
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-30,24,7,4,1,2
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-31,24,17,4,1,1
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-09-01,22,4,4,2,3
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-27,24,7,6,1,3
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-28,24,6,4,1,5
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-29,23,6,3,2,3
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-30,22,8,4,2,1
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-31,20,7,4,2,5
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-09-01,23,7,4,2,3
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-01,24,6,4,1,2
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-02,24,8,3,1,3
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-03,24,5,3,1,4
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-04,23,5,3,2,1
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-05,22,4,3,2,2
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-06,20,7,4,2,4
