"source","line","kind","label","content"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",533,"figure",,"#| fig-alt: ""Four bar charts show participant counts at each observed LEBA score for F2 through F5. Each panel sums to 184 participants; the observed score ranges differ because the factors contain different numbers of items."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",595,"table","tbl-h05-prep-metric-contract","#| label: tbl-h05-prep-metric-contract"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",596,"table",,"#| tbl-cap: ""Metric-specific analysis level, response model, transformation, and reported effect scale."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",626,"table",,"  gt::gt(rowname_col = ""Order"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",653,"table","tbl-h05-prep-primary-samples","#| label: tbl-h05-prep-primary-samples"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",654,"table",,"#| tbl-cap: ""Exact all-available primary near-eye and complementary chest samples for each metric."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",673,"table",,"  gt::gt(groupname_col = ""Placement"", rowname_col = ""metric_order"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",705,"figure","fig-h05-prep-sample-support","#| label: fig-h05-prep-sample-support"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",706,"figure",,"#| fig-cap: ""Metric-specific participant and represented-day support in the primary near-eye and complementary chest analyses. Metric numbers follow the preceding table."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",707,"figure",,"#| fig-alt: ""Two line-and-point panels compare near-eye and chest sample support across 17 ordered metrics. The participant panel ranges from 137 to 154 people; represented-day support varies more strongly by metric, with near-eye generally contributing about 655 to 816 days and chest about 687 to 902 days."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",770,"table","tbl-h05-prep-site-support","#| label: tbl-h05-prep-site-support"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",771,"table",,"#| tbl-cap: ""Per-site sample ranges across the 17 all-available metric frames."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",794,"table",,"  gt::gt(groupname_col = ""Analysis"", rowname_col = ""Site order"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",809,"figure","fig-h05-prep-site-range","#| label: fig-h05-prep-site-range"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",810,"figure",,"#| fig-cap: ""Range of participants contributed by each site across the 17 primary near-eye and complementary chest metric frames. Site order and colours follow the submitted manuscript registry."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",811,"figure",,"#| fig-alt: ""Two panels show horizontal participant-count ranges for each site across 17 metrics. The primary near-eye panel contains nine sites and the complementary chest panel eight. Tübingen and Madrid contribute the largest near-eye samples, while San José contributes the smallest."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",873,"table","tbl-h05-prep-exact-formulas","#| label: tbl-h05-prep-exact-formulas"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",874,"table",,"#| tbl-cap: ""Exact evaluated Wilkinson formulas supplied to the H05 full, reduced, and random-site sensitivity models."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",892,"table",,"  gt::gt(groupname_col = ""Analysis level"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",904,"table","tbl-h05-prep-model-settings","#| label: tbl-h05-prep-model-settings"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",905,"table",,"#| tbl-cap: ""Model engines and estimation settings used for H05."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",916,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",937,"table","tbl-h05-prep-site-structure","#| label: tbl-h05-prep-site-structure"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",938,"table",,"#| tbl-cap: ""Evidence supporting fixed site as the primary specification."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",952,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",979,"table","tbl-h05-prep-family-audit","#| label: tbl-h05-prep-family-audit"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",980,"table",,"#| tbl-cap: ""Complete-family multiplicity audit for the three declared H05 inferential families."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",997,"table",,"  gt::gt(rowname_col = ""Family"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1033,"table","tbl-h05-prep-diagnostic-overview","#| label: tbl-h05-prep-diagnostic-overview"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1034,"table",,"#| tbl-cap: ""Stored diagnostic disposition for non-sleep-environment primary and complementary models."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1057,"table",,"  gt::gt(groupname_col = ""Placement"", rowname_col = ""Disposition"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1082,"table","tbl-h05-prep-l10-reseal","#| label: tbl-h05-prep-l10-reseal"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1083,"table",,"#| tbl-cap: ""Bounded primary L10 reseal and exact fitted-frame preservation."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1131,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1163,"table","tbl-h05-prep-mder-diagnostics","#| label: tbl-h05-prep-mder-diagnostics"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1164,"table",,"#| tbl-cap: ""Current MDER samples, upper-tail screen, and bounded influence results."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1288,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1308,"table","tbl-h05-prep-gap-mder-diagnostics","#| label: tbl-h05-prep-gap-mder-diagnostics"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1309,"table",,"#| tbl-cap: ""Repaired gap-timing-unaware MDER samples, upper-tail screen, and bounded influence results."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1341,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1409,"table","tbl-h05-prep-sleep-disposition","#| label: tbl-h05-prep-sleep-disposition"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1410,"table",,"#| tbl-cap: ""Response-support evidence behind the unfit H05 sleep-environment disposition."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1451,"table",,"  gt::gt(rowname_col = ""Placement"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1478,"table","tbl-h05-prep-sensitivity-map","#| label: tbl-h05-prep-sensitivity-map"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1479,"table",,"#| tbl-cap: ""H05 sensitivity branches, exact stored scope, and interpretive role."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1562,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1597,"table","tbl-h05-prep-module-map","#| label: tbl-h05-prep-module-map"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1598,"table",,"#| tbl-cap: ""Function modules used by the H05 executable analysis."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1614,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1627,"table","tbl-h05-prep-script-map","#| label: tbl-h05-prep-script-map"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1628,"table",,"#| tbl-cap: ""H05 scripts and documents in analytical and reporting order."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1644,"table",,"  gt::gt(rowname_col = ""Order"") |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1681,"table","tbl-h05-prep-output-identities","#| label: tbl-h05-prep-output-identities"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1682,"table",,"#| tbl-cap: ""Principal stored H05 outputs and their current identities."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1720,"table",,"  gt::gt() |>"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1764,"table","tbl-h05-prep-environment","#| label: tbl-h05-prep-environment"
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1765,"table",,"#| tbl-cap: ""Consequential R environment recorded for H05 analysis and reporting."""
"audit/hypotheses/H05/H05_analysis_preparation.qmd",1797,"table",,"  gt::gt(rowname_col = ""Component"") |>"
"notebooks/hypotheses/H06.qmd",186,"table",,"    gt::gt(data, groupname_col = groupname_col)"
"notebooks/hypotheses/H06.qmd",475,"table",,"#| tbl-cap: ""Exact fitted samples for the six core H06 analyses."""
"notebooks/hypotheses/H06.qmd",577,"table",,"#| tbl-cap: ""Declared sets of tests and multiplicity adjustment."""
"notebooks/hypotheses/H06.qmd",595,"table",,"#| tbl-cap: ""Primary common-effect ratios of expected supported-hour near-eye melEDI."""
"notebooks/hypotheses/H06.qmd",621,"table",,"#| tbl-cap: ""Site-interaction block tests for the primary near-eye analysis."""
"notebooks/hypotheses/H06.qmd",655,"figure",,"#| fig-alt: ""Three aligned forest-plot panels show ratios and 95% confidence intervals for free versus work day, active versus sedentary day, and previous sleep duration. Rows compare primary near-eye, all-available chest, paired-day near-eye and chest, and gap-timing-unaware near-eye and chest estimates. Activity ratios remain above one across the displayed analyses, whereas sleep intervals include one."""
"notebooks/hypotheses/H06.qmd",656,"figure",,"#| fig-cap: ""Primary and contextual associations in a compact reader display. Points and bars are estimates and participant-cluster HC3 95% CIs; the dashed line is the null ratio 1. Only the primary and gap-sensitivity near-eye estimates carry their declared multiplicity adjustment in the report table."""
"notebooks/hypotheses/H06.qmd",659,"figure",,"knitr::include_graphics(artifact("
"notebooks/hypotheses/H06.qmd",668,"figure",,"#| fig-alt: ""Three aligned site-specific forest-plot panels use study-site names, order, and colours. Pointwise 95% confidence intervals accompany free versus work day, active versus sedentary, and previous-sleep ratios. Filled points mark associations retained after a separate nine-site Benjamini–Hochberg adjustment within that predictor: free versus work day at Borås and Dortmund, and active versus sedentary at Tübingen. All other points are hollow. A grey solid line marks ratio one and a dashed line marks the equal-site geometric mean of the nine ratios from the same model."""
"notebooks/hypotheses/H06.qmd",669,"figure",,"#| fig-cap: ""Site-specific estimates from the frozen site-varying model. Filled points meet alpha 0.050 after a separate nine-site Benjamini–Hochberg adjustment within each predictor; hollow points do not. Pointwise 95% CIs are unadjusted. The dashed line is the equal-site geometric mean of the nine site ratios from this same model."""
"notebooks/hypotheses/H06.qmd",672,"figure",,"knitr::include_graphics(artifact("
"notebooks/hypotheses/H06.qmd",682,"table",,"#| tbl-cap: ""Site-specific near-eye associations with separate nine-site adjustments."""
"notebooks/hypotheses/H06.qmd",921,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H06.qmd",1015,"table",,"#| tbl-cap: ""Primary and gap-sensitivity estimates on all available and exact common hours."""
"notebooks/hypotheses/H06.qmd",1065,"figure",,"#| fig-alt: ""Side-by-side forest plot comparing near-eye and chest ratios with 95% confidence intervals on the paired-day sample. Both placements show ratios above one for free versus work and active versus sedentary days, while the sleep intervals include one."""
"notebooks/hypotheses/H06.qmd",1066,"figure",,"#| fig-cap: ""Near-eye and chest estimates on the paired-day sample. An observation-level identity scatter is not valid because three hourly keys differ at each placement."""
"notebooks/hypotheses/H06.qmd",1069,"figure",,"knitr::include_graphics(artifact("
"notebooks/hypotheses/H06.qmd",1088,"table",,"#| tbl-cap: ""Selected declared sensitivities for the three primary predictors."""
"notebooks/hypotheses/H06.qmd",1137,"table",,"#| tbl-cap: ""Targeted participant and site deletion checks."""
"notebooks/hypotheses/H06.qmd",1171,"table",,"#| tbl-cap: ""Interpreted diagnostics for the six additive mean models."""
"notebooks/hypotheses/H06.qmd",1231,"figure",,"#| fig-alt: ""Residual diagnostic plot across local clock hour for the primary near-eye model. Mean residuals vary over the day, and a residual-versus-fitted panel shows imperfect mean calibration and increasing spread."""
"notebooks/hypotheses/H06.qmd",1232,"figure",,"#| fig-cap: ""Primary residual structure by local clock and fitted value. Participant-cluster HC3 does not remove these patterns."""
"notebooks/hypotheses/H06.qmd",1235,"figure",,"knitr::include_graphics(artifact("
"notebooks/hypotheses/H06.qmd",1253,"table",,"#| tbl-cap: ""Exploratory one-at-a-time diary associations."""
"notebooks/hypotheses/H06.qmd",1341,"figure",,"#| fig-alt: ""Three vertically aligned panels summarize exploratory near-eye melEDI by day type and local clock time. The top panel overlays work-day and free-day expected curves with pointwise 95% bands and dots at integer hours supported in all nine sites. The middle panel shows free day divided by work day with a dashed null line at ratio one; integer-hour points are filled when the pointwise interval excludes one and hollow when it includes one. The bottom panel shows available participant-hours for each day type at every integer hour."""
"notebooks/hypotheses/H06.qmd",1342,"figure",,"#| fig-cap: ""Exploratory day-type timing display: overlaid expected curves, the complete response-scale Free day/Work day contrast, and participant-hour support. The other binary factor and all nine sites receive equal weight. Ribbons are pointwise 95% intervals. Filled contrast points mark integer-hour intervals excluding 1 and hollow points mark intervals including 1; this is not a multiplicity-controlled or simultaneous whole-curve test."""
"notebooks/hypotheses/H06.qmd",1345,"figure",,"knitr::include_graphics(artifact("
"notebooks/hypotheses/H06.qmd",1356,"figure",,"#| fig-alt: ""Three vertically aligned panels summarize exploratory near-eye melEDI by activity status and local clock time. The top panel overlays sedentary and active expected curves with pointwise 95% bands and dots at integer hours supported in all nine sites. The middle panel shows active divided by sedentary with a dashed null line at ratio one; integer-hour points are filled when the pointwise interval excludes one and hollow when it includes one. The bottom panel shows available participant-hours for each activity status at every integer hour."""
"notebooks/hypotheses/H06.qmd",1357,"figure",,"#| fig-cap: ""Exploratory activity timing display: overlaid expected curves, the complete response-scale Active/Sedentary contrast, and participant-hour support. Work and free days and all nine sites receive equal weight. Ribbons are pointwise 95% intervals. Filled contrast points mark integer-hour intervals excluding 1 and hollow points mark intervals including 1; this is not a multiplicity-controlled or simultaneous whole-curve test."""
"notebooks/hypotheses/H06.qmd",1360,"figure",,"knitr::include_graphics(artifact("
"notebooks/hypotheses/H06.qmd",1388,"table",,"#| tbl-cap: ""Physical-size checks for all reader-facing H06 figures."""
"audit/hypotheses/H06/H06_analysis_preparation.qmd",307,"table","tbl-h06-prep-render-boundary","#| label: tbl-h06-prep-render-boundary"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",308,"table",,"#| tbl-cap: ""What this page reads and what it deliberately does not execute"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd",319,"table",,"  gt::gt() |>"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",326,"table","tbl-h06-prep-shared-provenance","#| label: tbl-h06-prep-shared-provenance"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",327,"table",,"#| tbl-cap: ""Current shared provenance identities and exact hourly-frame check"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd",336,"table",,"  gt::gt() |>"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",350,"table","tbl-h06-prep-input-provenance","#| label: tbl-h06-prep-input-provenance"
"audit/hypotheses/H06/H06_analysis_preparation.qmd",351,"table",,"#| tbl-cap: ""Verified scientific and reporting inputs"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd",359,"table",,"  gt::gt() |>"
