site,participant,participant_order,local_date,weekday,protocol_day,clock_bin,aligned_minute,melEDI_lx,sample_available,photoperiod_state,daytime,aggregation_method,dataset,analysis_unit
BAUA,BAUA_S022,4,2025-09-29,Sun,5,1230,6990,2.336611111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S022,4,2025-09-29,Sun,5,1260,7020,2.460444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S022,4,2025-09-29,Sun,5,1290,7050,3.6797222222222223,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S022,4,2025-09-29,Sun,5,1320,7080,2.5874444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S022,4,2025-09-29,Sun,5,1350,7110,2.9915555555555557,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S022,4,2025-09-29,Sun,5,1380,7140,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
BAUA,BAUA_S022,4,2025-09-29,Sun,5,1410,7170,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,0,0,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,30,30,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,60,60,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,90,90,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,120,120,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,150,150,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,180,180,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,210,210,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,240,240,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,270,270,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,300,300,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,330,330,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,360,360,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,390,390,0.19177777777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,420,420,1.7981666666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,450,450,3.7866666666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,480,480,6.229666666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,510,510,1.5443888888888888,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,540,540,6.0953333333333335,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,570,570,30.611166666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,600,600,61.36833333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,630,630,142.19816666666665,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,660,660,656.3452777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,690,690,283.3228888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,720,720,169.53944444444446,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,750,750,112.28983333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,780,780,293.8280555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,810,810,145.8262222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,840,840,133.83627777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,870,870,457.6534444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,900,900,355.9796666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,930,930,301.3928888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,960,960,290.34933333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,990,990,209.21016666666668,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1020,1020,206.20605555555557,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1050,1050,90.89155555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1080,1080,95.18211111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1110,1110,84.37077777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1140,1140,57.22811111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1170,1170,25.965555555555557,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1200,1200,21.99038888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1230,1230,10.419388888888887,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1260,1260,23.37211111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1290,1290,4.167166666666667,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1320,1320,35.691944444444445,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1350,1350,179.86105555555557,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1380,1380,2.657444444444445,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-30,Wed,1,1410,1410,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,0,1440,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,30,1470,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,60,1500,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,90,1530,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,120,1560,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,150,1590,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,180,1620,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,210,1650,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,240,1680,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,270,1710,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,300,1740,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,330,1770,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,360,1800,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,390,1830,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,420,1860,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,450,1890,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,480,1920,0.003722222222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,510,1950,0.044333333333333336,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,540,1980,0.23444444444444443,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,570,2010,7.061944444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,600,2040,291.28072222222227,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,630,2070,1331.4360555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,660,2100,1304.2225,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,690,2130,127.78422222222223,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,720,2160,223.26288888888888,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,750,2190,247.30811111111106,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,780,2220,328.9536111111112,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,810,2250,495.8716666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,840,2280,87.3133888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,870,2310,321.8871666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,900,2340,141.56855555555555,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,930,2370,541.8527222222223,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,960,2400,397.9928888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,990,2430,468.09866666666665,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1020,2460,257.99766666666665,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1050,2490,296.5946666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1080,2520,730.0452222222223,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1110,2550,690.6095,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1140,2580,149.30833333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1170,2610,20.90861111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1200,2640,15.78188888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1230,2670,236.4102777777778,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1260,2700,42.467555555555556,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1290,2730,96.49505555555555,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1320,2760,93.64377777777779,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1350,2790,51.6355,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1380,2820,9.012222222222224,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-08-31,Thu,2,1410,2850,0.007888888888888888,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,0,2880,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,30,2910,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,60,2940,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,90,2970,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,120,3000,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,150,3030,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,180,3060,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,210,3090,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,240,3120,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,270,3150,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,300,3180,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,330,3210,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,360,3240,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,390,3270,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,420,3300,0.1533888888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S205,5,2023-09-01,Fri,3,450,3330,0.7896111111111112,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
