placement,placement_label,base_colour,fill_colour,xmin,xmax,alpha,aggregation_minutes,site,clock_minute,n_participants,participant_days,context,fraction,context_label,band_index,ymin,ymax
chest,Chest (complementary),#0072B2,#ECF4F9,307.5,322.5,1,15,Overall,315,154,875,wake,0.07489523809523455,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#E4F0F7,322.5,337.5,1,15,Overall,330,154,875,wake,0.10590476190476773,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#DFEDF5,337.5,352.5,1,15,Overall,345,154,875,wake,0.12495238095238245,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#CDE3F0,352.5,367.5,1,15,Overall,360,154,874,wake,0.19664378337146388,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#C1DDEC,367.5,382.5,1,15,Overall,375,154,874,wake,0.24378337147216128,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#B3D5E8,382.5,397.5,1,15,Overall,390,154,873,wake,0.29690721649483603,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#ABD0E6,397.5,412.5,1,15,Overall,405,154,873,wake,0.3305841924398558,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#95C4DF,412.5,427.5,1,15,Overall,420,154,871,wake,0.41646878590578845,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#8BBFDC,427.5,442.5,1,15,Overall,435,154,870,wake,0.4548312883435519,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#79B5D6,442.5,457.5,1,15,Overall,450,154,869,wake,0.527447216890601,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#6CAED3,457.5,472.5,1,15,Overall,465,154,868,wake,0.5750384024577605,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#5EA6CE,472.5,487.5,1,15,Overall,480,154,868,wake,0.6328725038402586,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#53A0CB,487.5,502.5,1,15,Overall,495,154,867,wake,0.6739515198153097,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#489AC8,502.5,517.5,1,15,Overall,510,154,866,wake,0.7187836797536615,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#3F95C5,517.5,532.5,1,15,Overall,525,154,866,wake,0.7512326656394388,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#328EC1,532.5,547.5,1,15,Overall,540,154,864,wake,0.803317901234573,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#2B8ABF,547.5,562.5,1,15,Overall,555,154,864,wake,0.8330246913580184,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#2385BC,562.5,577.5,1,15,Overall,570,154,863,wake,0.8645809192738436,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#1D82BB,577.5,592.5,1,15,Overall,585,154,863,wake,0.8848203939745074,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#167EB9,592.5,607.5,1,15,Overall,600,154,862,wake,0.9150812064965206,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#147DB8,607.5,622.5,1,15,Overall,615,154,862,wake,0.9232018561484934,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#107BB7,622.5,637.5,1,15,Overall,630,154,862,wake,0.9356535189481797,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0E7AB6,637.5,652.5,1,15,Overall,645,154,862,wake,0.9443155452436155,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0A78B5,652.5,667.5,1,15,Overall,660,154,862,wake,0.9608662026295418,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0876B4,667.5,682.5,1,15,Overall,675,154,862,wake,0.9694272445820399,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0675B4,682.5,697.5,1,15,Overall,690,154,861,wake,0.9756097560975636,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0575B4,697.5,712.5,1,15,Overall,705,154,861,wake,0.9792489353464965,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0474B3,712.5,727.5,1,15,Overall,720,154,861,wake,0.9852109949670935,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0374B3,727.5,742.5,1,15,Overall,735,154,861,wake,0.9888501742160282,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0273B2,742.5,757.5,1,15,Overall,750,154,861,wake,0.9936507936507937,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0173B2,757.5,772.5,1,15,Overall,765,154,861,wake,0.9947348044909016,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0172B2,772.5,787.5,1,15,Overall,780,154,861,wake,0.9965156794425084,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0172B2,787.5,802.5,1,15,Overall,795,154,861,wake,0.9976771196283395,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0172B2,802.5,817.5,1,15,Overall,810,154,861,wake,0.997754548974061,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,817.5,832.5,1,15,Overall,825,154,861,wake,0.9988385598141697,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,832.5,847.5,1,15,Overall,840,154,861,wake,0.9988385598141697,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,847.5,862.5,1,15,Overall,855,154,861,wake,0.9988385598141697,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,862.5,877.5,1,15,Overall,870,154,861,wake,0.9988385598141697,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,877.5,892.5,1,15,Overall,885,154,861,wake,0.9988385598141697,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,892.5,907.5,1,15,Overall,900,154,861,wake,0.9988385598141697,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,907.5,922.5,1,15,Overall,915,154,861,wake,0.9993031358885018,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,922.5,937.5,1,15,Overall,930,154,861,wake,1,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,937.5,952.5,1,15,Overall,945,154,861,wake,1,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,952.5,967.5,1,15,Overall,960,154,861,wake,1,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0072B2,967.5,982.5,1,15,Overall,975,154,861,wake,1,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0172B2,982.5,997.5,1,15,Overall,990,154,861,wake,0.9972899728997289,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0172B2,997.5,1012.5,1,15,Overall,1005,154,861,wake,0.9965156794425089,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0273B3,1012.5,1027.5,1,15,Overall,1020,154,861,wake,0.990631049167635,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0374B3,1027.5,1042.5,1,15,Overall,1035,154,861,wake,0.9886953155245849,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0474B3,1042.5,1057.5,1,15,Overall,1050,154,861,wake,0.9859078590785896,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0474B3,1057.5,1072.5,1,15,Overall,1065,154,861,wake,0.9825009678668216,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0977B5,1072.5,1087.5,1,15,Overall,1080,154,861,wake,0.966008517228029,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#0C79B6,1087.5,1102.5,1,15,Overall,1095,154,861,wake,0.9515292295780103,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#157DB8,1102.5,1117.5,1,15,Overall,1110,154,861,wake,0.918699186991871,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#1B81BA,1117.5,1132.5,1,15,Overall,1125,154,862,wake,0.8953434405940609,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#2486BD,1132.5,1147.5,1,15,Overall,1140,154,862,wake,0.8587780355761828,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#2E8BC0,1147.5,1162.5,1,15,Overall,1155,154,862,wake,0.8213457076566136,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#4196C5,1162.5,1177.5,1,15,Overall,1170,154,862,wake,0.7469450889404509,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#4F9DCA,1177.5,1192.5,1,15,Overall,1185,154,862,wake,0.6914926527455519,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#65AAD0,1192.5,1207.5,1,15,Overall,1200,154,865,wake,0.6052408477842024,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#74B2D5,1207.5,1222.5,1,15,Overall,1215,154,867,wake,0.5446923076923093,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#85BCDA,1222.5,1237.5,1,15,Overall,1230,154,869,wake,0.4777138473341055,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#92C3DE,1237.5,1252.5,1,15,Overall,1245,154,869,wake,0.4274645186037618,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#A5CDE4,1252.5,1267.5,1,15,Overall,1260,154,871,wake,0.35473982680665156,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#B1D4E7,1267.5,1282.5,1,15,Overall,1275,154,872,wake,0.3074215761285356,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#C0DCEC,1282.5,1297.5,1,15,Overall,1290,154,873,wake,0.24629488158900212,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#C8E1EE,1297.5,1312.5,1,15,Overall,1305,154,876,wake,0.2160060975609736,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#D4E7F2,1312.5,1327.5,1,15,Overall,1320,154,878,wake,0.1667173252279689,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#DAEBF4,1327.5,1342.5,1,15,Overall,1335,154,878,wake,0.1446469248291592,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#E4F0F7,1342.5,1357.5,1,15,Overall,1350,154,879,wake,0.10508345978756,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#E9F3F8,1357.5,1372.5,1,15,Overall,1365,154,880,wake,0.0845454545454562,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#EEF6FA,1372.5,1387.5,1,15,Overall,1380,154,880,wake,0.06636363636363858,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#F0F7FB,1387.5,1402.5,1,15,Overall,1395,154,881,wake,0.0574347332576602,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#F3F8FB,1402.5,1417.5,1,15,Overall,1410,154,881,wake,0.047521755580779645,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#0072B2,#F3F8FB,1417.5,1432.5,1,15,Overall,1425,154,881,wake,0.046538024971622245,Daytime (wake),3,2.58,3.42
chest,Chest (complementary),#D73027,#DD5149,-7.5,7.5,1,15,RISE,0,16,94,sleep,0.8404255319148947,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DD4D45,7.5,22.5,1,15,RISE,15,16,94,sleep,0.8609929078014192,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DC4942,22.5,37.5,1,15,RISE,30,16,94,sleep,0.8773049645390067,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DB473F,37.5,52.5,1,15,RISE,45,16,94,sleep,0.8900709219858154,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA4139,52.5,67.5,1,15,RISE,60,16,94,sleep,0.9184397163120559,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA3F37,67.5,82.5,1,15,RISE,75,16,94,sleep,0.9255319148936162,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8372E,82.5,97.5,1,15,RISE,90,16,94,sleep,0.9680851063829784,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8342C,97.5,112.5,1,15,RISE,105,16,94,sleep,0.978723404255319,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8342C,112.5,127.5,1,15,RISE,120,16,93,sleep,0.978494623655914,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8342C,127.5,142.5,1,15,RISE,135,16,93,sleep,0.978494623655914,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8342C,142.5,157.5,1,15,RISE,150,16,93,sleep,0.978494623655914,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8342C,157.5,172.5,1,15,RISE,165,16,93,sleep,0.978494623655914,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8342C,172.5,187.5,1,15,RISE,180,16,94,sleep,0.978723404255319,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8342C,187.5,202.5,1,15,RISE,195,16,94,sleep,0.978723404255319,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D73229,202.5,217.5,1,15,RISE,210,16,94,sleep,0.9893617021276595,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D73229,217.5,232.5,1,15,RISE,225,16,94,sleep,0.9893617021276595,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D73229,232.5,247.5,1,15,RISE,240,16,94,sleep,0.9893617021276595,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D73229,247.5,262.5,1,15,RISE,255,16,94,sleep,0.9893617021276595,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D73229,262.5,277.5,1,15,RISE,270,16,94,sleep,0.9893617021276595,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#D8362D,277.5,292.5,1,15,RISE,285,16,94,sleep,0.9714285714285713,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA3D35,292.5,307.5,1,15,RISE,300,16,93,sleep,0.9354838709677424,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA3D35,307.5,322.5,1,15,RISE,315,16,93,sleep,0.9354838709677424,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DA4139,322.5,337.5,1,15,RISE,330,16,93,sleep,0.9175627240143364,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#DD4F48,337.5,352.5,1,15,RISE,345,16,93,sleep,0.8494623655913981,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#E57A75,352.5,367.5,1,15,RISE,360,16,93,sleep,0.6408602150537637,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#EB9591,367.5,382.5,1,15,RISE,375,16,93,sleep,0.5096774193548393,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#EEA5A1,382.5,397.5,1,15,RISE,390,16,93,sleep,0.4344086021505369,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#EFAAA7,397.5,412.5,1,15,RISE,405,16,93,sleep,0.40860215053763527,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F2BAB7,412.5,427.5,1,15,RISE,420,16,93,sleep,0.33476702508960654,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F3C3C0,427.5,442.5,1,15,RISE,435,16,93,sleep,0.2909747292418782,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F5CDCB,442.5,457.5,1,15,RISE,450,16,92,sleep,0.24275362318840543,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F6D2D0,457.5,472.5,1,15,RISE,465,16,92,sleep,0.21956521739130355,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F9DEDD,472.5,487.5,1,15,RISE,480,16,92,sleep,0.15869565217391285,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F9E0DF,487.5,502.5,1,15,RISE,495,16,92,sleep,0.1485507246376814,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FAE4E3,502.5,517.5,1,15,RISE,510,16,92,sleep,0.13043478260869587,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FAE5E4,517.5,532.5,1,15,RISE,525,16,92,sleep,0.12681159420289864,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FBE9E8,532.5,547.5,1,15,RISE,540,16,92,sleep,0.1086956521739131,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FBEBEA,547.5,562.5,1,15,RISE,555,16,92,sleep,0.09492753623188384,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FCF0EF,562.5,577.5,1,15,RISE,570,16,92,sleep,0.07246376811594217,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEF8F8,577.5,592.5,1,15,RISE,585,16,92,sleep,0.032608695652173975,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEF9F9,592.5,607.5,1,15,RISE,600,16,92,sleep,0.028985507246376736,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEFBFA,607.5,622.5,1,15,RISE,615,16,92,sleep,0.02173913043478257,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FEFBFA,622.5,637.5,1,15,RISE,630,16,92,sleep,0.02173913043478257,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFCFC,637.5,652.5,1,15,RISE,645,16,92,sleep,0.012318840579710142,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,652.5,667.5,1,15,RISE,660,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,667.5,682.5,1,15,RISE,675,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,682.5,697.5,1,15,RISE,690,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,697.5,712.5,1,15,RISE,705,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,712.5,727.5,1,15,RISE,720,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,727.5,742.5,1,15,RISE,735,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,742.5,757.5,1,15,RISE,750,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,757.5,772.5,1,15,RISE,765,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,772.5,787.5,1,15,RISE,780,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,787.5,802.5,1,15,RISE,795,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,802.5,817.5,1,15,RISE,810,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,817.5,832.5,1,15,RISE,825,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,832.5,847.5,1,15,RISE,840,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,847.5,862.5,1,15,RISE,855,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,862.5,877.5,1,15,RISE,870,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,877.5,892.5,1,15,RISE,885,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,892.5,907.5,1,15,RISE,900,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,907.5,922.5,1,15,RISE,915,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,922.5,937.5,1,15,RISE,930,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,937.5,952.5,1,15,RISE,945,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,952.5,967.5,1,15,RISE,960,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,967.5,982.5,1,15,RISE,975,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,982.5,997.5,1,15,RISE,990,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,997.5,1012.5,1,15,RISE,1005,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1012.5,1027.5,1,15,RISE,1020,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1027.5,1042.5,1,15,RISE,1035,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1042.5,1057.5,1,15,RISE,1050,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1057.5,1072.5,1,15,RISE,1065,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1072.5,1087.5,1,15,RISE,1080,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1087.5,1102.5,1,15,RISE,1095,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1102.5,1117.5,1,15,RISE,1110,16,92,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1117.5,1132.5,1,15,RISE,1125,16,93,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1132.5,1147.5,1,15,RISE,1140,16,93,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFFFF,1147.5,1162.5,1,15,RISE,1155,16,93,sleep,0,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFEFE,1162.5,1177.5,1,15,RISE,1170,16,93,sleep,0.0035842293906809767,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FFFDFD,1177.5,1192.5,1,15,RISE,1185,16,93,sleep,0.010752688172042873,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF4F4,1192.5,1207.5,1,15,RISE,1200,16,93,sleep,0.050896057347669825,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF4F4,1207.5,1222.5,1,15,RISE,1215,16,94,sleep,0.05319148936170268,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF4F4,1222.5,1237.5,1,15,RISE,1230,16,94,sleep,0.05319148936170268,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FDF4F4,1237.5,1252.5,1,15,RISE,1245,16,94,sleep,0.05319148936170268,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FCF0F0,1252.5,1267.5,1,15,RISE,1260,16,94,sleep,0.07092198581560326,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#FAE7E6,1267.5,1282.5,1,15,RISE,1275,16,94,sleep,0.11418439716312125,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F8DCDA,1282.5,1297.5,1,15,RISE,1290,16,94,sleep,0.17021276595744822,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F7D4D3,1297.5,1312.5,1,15,RISE,1305,16,94,sleep,0.20567375886525038,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F6CFCD,1312.5,1327.5,1,15,RISE,1320,16,94,sleep,0.23333333333333248,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F4C5C2,1327.5,1342.5,1,15,RISE,1335,16,94,sleep,0.2808510638297882,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#F0B0AD,1342.5,1357.5,1,15,RISE,1350,16,94,sleep,0.38085106382978984,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#EC9E9A,1357.5,1372.5,1,15,RISE,1365,16,94,sleep,0.4680851063829824,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#E88883,1372.5,1387.5,1,15,RISE,1380,16,94,sleep,0.5758865248226968,Sleep,1,0.5800000000000001,1.42
chest,Chest (complementary),#D73027,#E4746E,1387.5,1402.5,1,15,RISE,1395,16,94,sleep,0.6695035460992893,Sleep,1,0.5800000000000001,1.42
