placement,data_scenario_id,model_implementation_id,scenario,metric_order,metric_id,analysis_unit,stage,scope,site,model_observations,participants,participant_days,participant_hours,contributing_participant_days,metric_support_missing_observations,metric_support_valid_hours,metric_support_expected_hours,prepared_record_support_missing_observations,prepared_record_valid_melEDI_hours,prepared_record_valid_illuminance_hours,sites,excluded_observations,status
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,metric_estimable,overall,ALL,897,154,897,,897,897,,,897,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,BAUA,113,20,113,,113,113,,,113,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,IZTECH,103,17,103,,103,103,,,103,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,KNUST,83,15,83,,83,83,,,83,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,RISE,96,16,96,,96,96,,,96,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,THUAS,94,15,94,,94,94,,,94,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,site,UCR,226,39,226,,226,226,,,226,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,site_photoperiod_model,overall,ALL,897,154,897,,897,897,,,897,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,BAUA,113,20,113,,113,113,,,113,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,IZTECH,103,17,103,,103,103,,,103,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,KNUST,83,15,83,,83,83,,,83,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,RISE,96,16,96,,96,96,,,96,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,THUAS,94,15,94,,94,94,,,94,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,site,UCR,226,39,226,,226,226,,,226,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,16,dose_time_sensitive_corrected_medi,participant_day,latitude_photoperiod_model,overall,ALL,897,154,897,,897,897,,,897,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,BAUA,113,20,113,,113,113,,,113,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,IZTECH,103,17,103,,103,103,,,103,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,KNUST,83,15,83,,83,83,,,83,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,RISE,96,16,96,,96,96,,,96,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,THUAS,94,15,94,,94,94,,,94,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,site,UCR,226,39,226,,226,226,,,226,,,1,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,prepared_rows,overall,ALL,897,154,897,,897,897,,,897,,,8,0,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,BAUA,93,20,93,,93,93,,,93,,,1,20,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,FUSPCEU,72,21,72,,72,72,,,72,,,1,50,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,IZTECH,93,17,93,,93,93,,,93,,,1,10,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,KNUST,47,14,47,,47,47,,,47,,,1,36,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,RISE,88,16,88,,88,88,,,88,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,THUAS,79,15,79,,79,79,,,79,,,1,15,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,TUM,48,10,48,,48,48,,,48,,,1,12,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,site,UCR,203,39,203,,203,203,,,203,,,1,23,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,metric_estimable,overall,ALL,723,152,723,,723,723,,,723,,,8,174,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,BAUA,93,20,93,,93,93,,,93,,,1,20,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,FUSPCEU,72,21,72,,72,72,,,72,,,1,50,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,IZTECH,93,17,93,,93,93,,,93,,,1,10,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,KNUST,47,14,47,,47,47,,,47,,,1,36,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,RISE,88,16,88,,88,88,,,88,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,THUAS,79,15,79,,79,79,,,79,,,1,15,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,TUM,48,10,48,,48,48,,,48,,,1,12,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,site,UCR,203,39,203,,203,203,,,203,,,1,23,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,site_photoperiod_model,overall,ALL,723,152,723,,723,723,,,723,,,8,174,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,BAUA,93,20,93,,93,93,,,93,,,1,20,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,FUSPCEU,72,21,72,,72,72,,,72,,,1,50,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,IZTECH,93,17,93,,93,93,,,93,,,1,10,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,KNUST,47,14,47,,47,47,,,47,,,1,36,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,RISE,88,16,88,,88,88,,,88,,,1,8,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,THUAS,79,15,79,,79,79,,,79,,,1,15,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,TUM,48,10,48,,48,48,,,48,,,1,12,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,site,UCR,203,39,203,,203,203,,,203,,,1,23,AVAILABLE
chest,alternative_preprocessing,hypothesis_models,all_available,17,mder_mean_of_viable_ratios,participant_day,latitude_photoperiod_model,overall,ALL,723,152,723,,723,723,,,723,,,8,174,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,1,interdaily_stability,participant,prepared_rows,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,1,interdaily_stability,participant,metric_estimable,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,1,interdaily_stability,participant,site_photoperiod_model,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,1,interdaily_stability,participant,latitude_photoperiod_model,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,2,intradaily_variability,participant,prepared_rows,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,2,intradaily_variability,participant,metric_estimable,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,2,intradaily_variability,participant,site_photoperiod_model,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,2,intradaily_variability,participant,latitude_photoperiod_model,overall,ALL,,,,,,,,,,,,,,UNAVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,THUAS,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,prepared_rows,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,THUAS,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,metric_estimable,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,RISE,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,THUAS,78,13,78,,78,78,,,78,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,TUM,60,10,60,,60,60,,,60,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,site,UCR,30,6,30,,30,30,,,30,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,site_photoperiod_model,overall,ALL,640,112,640,,640,640,,,640,,,8,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,latitude_photoperiod_model,site,BAUA,93,16,93,,93,93,,,93,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,latitude_photoperiod_model,site,FUSPCEU,122,22,122,,122,122,,,122,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,latitude_photoperiod_model,site,IZTECH,102,17,102,,102,102,,,102,,,1,0,AVAILABLE
glasses,alternative_preprocessing,hypothesis_models,paired_common_sample,3,daily_geometric_mean_medi,participant_day,latitude_photoperiod_model,site,KNUST,77,15,77,,77,77,,,77,,,1,0,AVAILABLE
