placement,site,participant,participant_day,unique_participant_hours,long_rows,effective_weighted_hours,categories,multiselect_hours,maximum_k,exact_zero_unique_hours,other_only_hours
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-20,23,23,23,5,0,1,4,2
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-21,24,24,24,4,0,1,5,0
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-23,20,20,20,4,0,1,8,0
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-24,24,24,24,4,0,1,10,0
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-25,22,22,22,5,0,1,10,1
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-26,22,22,22,3,0,1,12,0
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-27,23,23,23,2,0,1,3,0
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-28,24,24,24,2,0,1,10,0
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-17,23,29,23,4,6,2,7,0
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-18,24,28,24,5,4,2,6,0
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-19,24,29,24,4,5,2,6,0
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-22,23,28,23,4,5,2,5,0
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-17,24,24,24,4,0,1,9,0
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-18,24,24,24,3,0,1,8,0
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-19,24,24,24,3,0,1,8,0
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-20,24,24,24,3,0,1,6,0
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-21,24,24,24,3,0,1,6,0
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-22,24,24,24,3,0,1,8,0
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-17,24,24,24,4,0,1,4,0
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-18,24,24,24,3,0,1,4,0
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-19,24,24,24,3,0,1,0,0
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-20,19,19,19,3,0,1,4,0
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-22,23,23,23,2,0,1,5,0
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-24,23,23,23,4,0,1,5,0
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-25,21,21,21,4,0,1,6,0
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-26,23,25,23,5,2,2,5,0
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-27,22,23,22,5,1,2,6,1
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-28,23,23,23,2,0,1,5,0
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-29,24,24,24,3,0,1,6,0
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-24,24,37,24,4,13,2,5,1
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-25,24,39,24,3,15,2,3,0
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-26,24,25,24,5,1,2,1,3
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-27,19,28,18.999999999999996,4,8,3,6,0
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-29,24,26,24,4,2,2,4,1
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-24,24,24,24,5,0,1,6,2
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-25,22,22,22,5,0,1,5,0
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-26,23,24,23,4,1,2,5,0
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-27,22,22,22,5,0,1,5,1
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-28,23,23,23,5,0,1,5,2
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-29,23,24,23,4,1,2,5,0
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-01,23,23,23,5,0,1,7,2
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-02,24,24,24,5,0,1,10,3
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-03,23,23,23,4,0,1,9,3
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-04,24,24,24,4,0,1,8,0
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-05,23,23,23,2,0,1,9,0
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-06,24,24,24,2,0,1,9,0
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-01,21,24,21,5,3,2,5,0
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-02,21,21,21,6,0,1,6,3
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-03,21,23,21,5,2,2,8,0
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-04,23,27,23,6,4,2,4,1
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-05,23,24,23,4,1,2,6,3
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-06,24,24,24,4,0,1,6,0
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-08,24,27,24,4,3,2,6,0
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-09,24,26,24,4,2,2,7,0
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-10,22,25,22,4,3,2,6,0
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-11,24,26,24,5,2,2,8,1
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-12,24,24,24,4,0,1,8,0
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-13,18,18,18,4,0,1,7,0
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-08,22,22,22,3,0,1,9,0
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-09,20,20,20,4,0,1,9,2
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-10,21,21,21,3,0,1,8,0
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-11,20,20,20,4,0,1,9,2
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-12,21,21,21,4,0,1,7,0
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-13,23,23,23,4,0,1,13,0
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-08,21,21,21,5,0,1,6,0
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-09,23,23,23,5,0,1,5,1
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-10,21,21,21,4,0,1,4,0
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-11,24,24,24,5,0,1,5,2
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-12,24,24,24,4,0,1,5,2
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-13,22,22,22,3,0,1,5,0
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-08,24,24,24,6,0,1,4,4
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-09,24,24,24,5,0,1,7,0
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-10,24,24,24,3,0,1,6,0
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-11,24,24,24,6,0,1,21,1
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-12,24,24,24,4,0,1,9,0
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-13,23,23,23,3,0,1,2,0
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-15,24,24,24,5,0,1,7,1
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-16,24,24,24,5,0,1,5,2
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-17,24,24,24,5,0,1,7,2
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-18,23,23,23,5,0,1,4,2
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-19,23,23,23,4,0,1,7,1
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-20,24,24,24,3,0,1,9,0
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-15,20,20,20,4,0,1,4,0
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-16,23,23,23,4,0,1,7,0
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-17,24,25,24,5,1,2,6,0
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-18,24,24,24,3,0,1,8,0
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-19,24,24,24,4,0,1,5,0
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-20,24,24,24,3,0,1,10,0
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-15,23,23,23,3,0,1,3,0
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-16,23,23,23,3,0,1,8,0
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-17,24,24,24,3,0,1,11,0
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-18,23,23,23,4,0,1,9,0
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-19,23,23,23,3,0,1,14,0
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-20,23,23,23,3,0,1,7,0
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-15,23,23,23,2,0,1,5,0
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-16,24,24,24,3,0,1,8,0
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-17,24,24,24,3,0,1,8,0
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-18,21,21,21,3,0,1,7,0
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-19,23,23,23,3,0,1,8,0
Chest,UCR,UCR.UCR_S017,UCR.UCR_S017.2025-07-20,24,24,24,3,0,1,10,0
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-21,24,24,24,6,0,1,6,1
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-22,24,24,24,4,0,1,6,3
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-23,23,23,23,5,0,1,6,2
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-24,22,24,22,6,2,2,4,1
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-25,24,26,24,4,2,2,2,2
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-26,22,22,22,4,0,1,2,2
Chest,UCR,UCR.UCR_S018,UCR.UCR_S018.2025-07-27,24,24,24,2,0,1,6,0
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-22,24,24,24,5,0,1,6,5
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-23,24,24,24,4,0,1,5,0
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-24,22,22,22,5,0,1,5,4
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-25,23,23,23,3,0,1,4,0
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-26,24,24,24,3,0,1,6,0
Chest,UCR,UCR.UCR_S019,UCR.UCR_S019.2025-07-27,24,24,24,3,0,1,5,0
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-22,24,24,24,4,0,1,6,1
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-23,23,23,23,5,0,1,7,3
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-24,24,24,24,5,0,1,5,2
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-25,24,24,24,4,0,1,5,0
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-26,24,24,24,5,0,1,4,1
Chest,UCR,UCR.UCR_S020,UCR.UCR_S020.2025-07-27,23,23,23,5,0,1,6,5
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-22,24,24,24,5,0,1,6,8
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-23,24,24,24,4,0,1,7,0
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-24,24,24,24,4,0,1,8,0
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-25,24,24,24,5,0,1,6,2
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-26,24,24,24,3,0,1,9,0
Chest,UCR,UCR.UCR_S021,UCR.UCR_S021.2025-07-27,24,24,24,3,0,1,9,3
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-07-29,23,23,23,5,0,1,5,0
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-07-30,22,22,22,5,0,1,6,0
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-07-31,20,20,20,5,0,1,4,1
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-08-01,19,19,19,5,0,1,5,0
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-08-02,19,19,19,2,0,1,9,0
Chest,UCR,UCR.UCR_S022,UCR.UCR_S022.2025-08-03,24,24,24,4,0,1,6,7
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-07-29,24,27,24,5,3,2,6,1
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-07-30,24,30,24,5,6,2,4,1
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-07-31,24,30,24,6,6,2,6,1
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-08-01,24,26,24,5,2,2,6,6
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-08-02,24,27,24,4,3,2,5,3
Chest,UCR,UCR.UCR_S023,UCR.UCR_S023.2025-08-03,24,26,24,2,2,2,8,0
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-05,23,23,23,4,0,1,7,1
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-06,22,22,22,3,0,1,5,0
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-07,22,22,22,4,0,1,5,1
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-08,24,24,24,6,0,1,4,6
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-09,23,23,23,5,0,1,3,1
Chest,UCR,UCR.UCR_S025,UCR.UCR_S025.2025-08-10,23,23,23,3,0,1,5,0
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-05,23,26,23,6,3,2,7,2
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-06,24,24,24,4,0,1,3,9
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-07,24,24,24,4,0,1,7,12
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-08,24,24,24,4,0,1,6,12
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-09,24,24,24,4,0,1,5,10
Chest,UCR,UCR.UCR_S026,UCR.UCR_S026.2025-08-10,24,24,24,5,0,1,9,8
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-05,24,24,24,6,0,1,4,1
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-06,24,24,24,5,0,1,4,0
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-07,24,26,24,5,2,2,5,1
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-08,22,23,22,4,1,2,4,0
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-09,24,24,24,4,0,1,2,0
Chest,UCR,UCR.UCR_S027,UCR.UCR_S027.2025-08-10,24,24,24,4,0,1,3,0
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-12,23,25,23,4,2,2,4,0
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-13,24,26,24,4,2,2,6,0
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-14,24,25,24,5,1,2,6,0
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-15,24,29,24,4,5,2,7,0
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-16,24,29,24,4,5,2,7,0
Chest,UCR,UCR.UCR_S028,UCR.UCR_S028.2025-08-17,24,26,24,4,2,2,8,0
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-12,24,24,24,4,0,1,6,0
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-13,21,21,21,4,0,1,5,0
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-14,22,22,22,4,0,1,4,0
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-15,24,25,24,4,1,2,1,0
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-16,21,21,21,4,0,1,5,2
Chest,UCR,UCR.UCR_S029,UCR.UCR_S029.2025-08-17,24,25,24,4,1,2,6,2
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-12,24,24,24,5,0,1,7,0
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-13,23,23,23,4,0,1,7,0
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-14,24,24,24,4,0,1,10,0
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-15,23,23,23,4,0,1,9,0
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-16,24,24,24,4,0,1,6,0
Chest,UCR,UCR.UCR_S030,UCR.UCR_S030.2025-08-17,22,22,22,3,0,1,7,0
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-19,24,26,24,5,2,2,6,3
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-20,24,31,24,6,7,2,8,2
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-21,24,26,24,5,2,2,8,8
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-22,23,27,23,6,4,2,8,5
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-23,24,27,24,5,3,2,9,10
Chest,UCR,UCR.UCR_S031,UCR.UCR_S031.2025-08-24,24,25,24,5,1,2,8,12
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-19,24,30,24,6,6,2,6,1
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-20,22,23,22,6,1,2,5,1
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-21,23,24,23,5,1,2,5,1
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-22,23,26,23,6,3,2,5,1
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-23,24,25,24,3,1,2,6,0
Chest,UCR,UCR.UCR_S032,UCR.UCR_S032.2025-08-24,23,23,23,2,0,1,7,0
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-19,24,25,24,5,1,2,5,3
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-20,24,27,24,4,3,2,5,2
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-21,24,28,24,6,4,2,4,5
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-22,24,26,24,5,2,2,4,5
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-23,24,26,24,5,2,2,6,4
Chest,UCR,UCR.UCR_S033,UCR.UCR_S033.2025-08-24,24,25,24,4,1,2,4,6
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-26,24,25,24,5,1,2,6,0
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-27,22,23,22,4,1,2,7,0
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-28,23,24,23,5,1,2,6,0
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-29,24,25,24,4,1,2,7,0
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-30,20,20,20,4,0,1,8,0
Chest,UCR,UCR.UCR_S034,UCR.UCR_S034.2025-08-31,22,22,22,2,0,1,7,0
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-27,24,29,24,5,5,2,7,0
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-28,24,26,24,6,2,2,4,1
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-29,24,26,24,5,2,2,6,7
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-30,24,25,24,3,1,2,7,0
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-08-31,24,24,24,4,0,1,7,1
Chest,UCR,UCR.UCR_S035,UCR.UCR_S035.2025-09-01,24,25,24,5,1,2,6,0
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-27,24,24,24,5,0,1,6,3
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-28,24,25,24,4,1,2,4,2
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-29,23,24,23,4,1,2,4,0
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-08-31,21,21,21,5,0,1,6,0
Chest,UCR,UCR.UCR_S036,UCR.UCR_S036.2025-09-01,24,24,24,4,0,1,7,0
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-27,24,24,24,3,0,1,5,0
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-28,23,23,23,4,0,1,3,0
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-29,24,24,24,3,0,1,5,0
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-30,21,21,21,3,0,1,5,0
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-08-31,20,20,20,4,0,1,6,0
Chest,UCR,UCR.UCR_S037,UCR.UCR_S037.2025-09-01,24,24,24,5,0,1,6,0
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-27,24,26,24,6,2,2,7,2
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-28,24,26,24,4,2,2,7,0
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-29,24,24,24,6,0,1,6,2
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-30,24,24,24,5,0,1,7,4
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-08-31,24,24,24,4,0,1,17,1
Chest,UCR,UCR.UCR_S038,UCR.UCR_S038.2025-09-01,22,22,22,5,0,1,4,0
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-27,24,24,24,5,0,1,7,0
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-28,24,24,24,4,0,1,6,2
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-29,23,23,23,5,0,1,6,1
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-30,22,22,22,4,0,1,8,0
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-08-31,20,20,20,3,0,1,7,1
Chest,UCR,UCR.UCR_S039,UCR.UCR_S039.2025-09-01,23,23,23,4,0,1,7,0
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-01,24,25,24,4,1,2,6,2
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-02,24,24,24,4,0,1,8,0
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-03,24,24,24,4,0,1,5,0
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-04,23,24,23,4,1,2,5,0
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-05,22,23,22,5,1,2,4,1
Chest,UCR,UCR.UCR_S040,UCR.UCR_S040.2025-09-06,20,20,20,4,0,1,7,2
