"source","source_sha256","authority_candidate","line","evidence_text"
"notebooks/hypotheses/H07.qmd","c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca","audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_release_manifest_rehash_123.csv",112,"""notebooks/hypotheses/H07.qmd"",""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",45410,""c2d24ee7199fc8399e7edfa1192a21de7c31bd7854a89d356386c5e669ff55ca"",45410,""PASS"""
"notebooks/hypotheses/H09.qmd","ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c","audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_release_manifest_rehash_123.csv",113,"""notebooks/hypotheses/H09.qmd"",""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",40160,""ae5b23d11e2c623b7150df7fe14292df4380e6417028630c30a30ae7dff1b34c"",40160,""PASS"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_release_manifest_rehash_123.csv",114,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""PASS"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H11/report018_order72j_libreoffice_compatibility/evidence/post_H11_execution_input_rehash_34.csv",33,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""PASS"""
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv",39,"""notebooks/hypotheses/H02.qmd"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",57185,""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",57185,""PASS"""
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv",41,"""notebooks/hypotheses/H05.qmd"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",74614,""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",74614,""PASS"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv",40,"""notebooks/hypotheses/H06.qmd"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,""PASS"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv",46,"""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,""PASS"""
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv",42,"""notebooks/hypotheses/H08.qmd"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",44496,""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",44496,""PASS"""
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv",43,"""notebooks/hypotheses/H10.qmd"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",49319,""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",49319,""PASS"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv",44,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,""PASS"""
"notebooks/hypotheses/H02.qmd","b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8","audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv",39,"""notebooks/hypotheses/H02.qmd"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",""b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8"",57185,57185,""PASS"""
"notebooks/hypotheses/H05.qmd","f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780","audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv",41,"""notebooks/hypotheses/H05.qmd"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",""f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780"",74614,74614,""PASS"""
"notebooks/hypotheses/H06.qmd","5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e","audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv",40,"""notebooks/hypotheses/H06.qmd"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",""5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e"",65023,65023,""PASS"""
"audit/hypotheses/H06/H06_analysis_preparation.qmd","5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0","audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv",46,"""audit/hypotheses/H06/H06_analysis_preparation.qmd"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",""5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0"",63867,63867,""PASS"""
"notebooks/hypotheses/H08.qmd","56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859","audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv",42,"""notebooks/hypotheses/H08.qmd"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",""56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859"",44496,44496,""PASS"""
"notebooks/hypotheses/H10.qmd","0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855","audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv",43,"""notebooks/hypotheses/H10.qmd"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",""0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855"",49319,49319,""PASS"""
"notebooks/hypotheses/H11.qmd","a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5","audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv",44,"""notebooks/hypotheses/H11.qmd"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",""a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5"",58146,58146,""PASS"""
