run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,fit_role,model_name,formula,engine,observations,log_likelihood,aic,warnings,error,fit_status,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients
primary__chest__all_available,primary,chest,all_available,complementary_chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,902,-1278.5250068841783,2581.0500137683566,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,4.090075874582995,
primary__chest__all_available,primary,chest,all_available,complementary_chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,902,-1272.200515532762,2582.401031065524,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,11.64434756931386,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,818,-1643.2088966940235,3310.417793388047,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,22.44732937406248,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,818,-1638.9304638530741,3315.8609277061482,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,152.78409258770293,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,818,-1647.6828430779965,3319.365686155993,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,4.275006953603157,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,818,-1643.2790150573264,3324.558030114653,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,12.131455197744382,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,818,-1648.4674141706648,3318.9348283413296,,,FITTED,TRUE,TRUE,FALSE,,,8,8,TRUE,4.190495870383914,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,818,-1643.2088966940235,3310.417793388047,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,22.44732937406248,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,818,-1638.9304638530741,3315.8609277061482,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,152.78409258770293,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,818,-1647.6828430779965,3319.365686155993,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,4.275006953603157,
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,818,-1643.2790150573264,3324.558030114653,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,12.131455197744382,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,743,-1013.1621952720689,2048.3243905441377,,,FITTED,TRUE,TRUE,FALSE,1.0563780961092561e-5,,9,9,TRUE,22.05354159791424,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,743,-1010.760013413525,2057.52002682705,,,FITTED,TRUE,TRUE,FALSE,8.344613888766617e-7,,16,16,TRUE,146.33024262126935,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,743,-1014.2798974751316,2050.5597949502635,,,FITTED,TRUE,TRUE,FALSE,4.297362465877086e-7,,9,9,TRUE,4.299148016989357,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,743,-1012.2499883751676,2060.499976750335,,,FITTED,TRUE,TRUE,FALSE,1.375610736431554e-6,,16,16,TRUE,11.982996979582998,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,743,-1003.3486613116961,2026.6973226233922,,,FITTED,TRUE,TRUE,FALSE,1.4813394955126569e-6,,8,8,TRUE,4.049725109870118,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,743,-1001.4184393477339,2024.8368786954677,,,FITTED,TRUE,TRUE,FALSE,5.67297320230864e-7,,9,9,TRUE,22.05354159791424,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,743,-994.3302369105203,2024.6604738210406,,,FITTED,TRUE,TRUE,FALSE,1.0305711839464493e-5,,16,16,TRUE,146.33024262126935,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,743,-1003.3414218673059,2028.6828437346119,,,FITTED,TRUE,TRUE,FALSE,1.4802026271354407e-6,,9,9,TRUE,4.299148016989357,
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,743,-998.4509424024546,2032.9018848049093,,,FITTED,TRUE,TRUE,FALSE,7.07927938492503e-6,,16,16,TRUE,11.982996979582998,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,861,-1747.0498993409124,3518.0997986818247,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,22.226357679876166,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,861,-1742.0514524000012,3522.1029048000023,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,155.46308035071502,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,861,-1745.5269208243787,3515.0538416487575,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,4.2401926406000445,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,861,-1743.597110190388,3525.194220380776,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,12.064861655601552,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,861,-1747.4309246762969,3516.8618493525937,,,FITTED,TRUE,TRUE,FALSE,,,8,8,TRUE,4.17588402867446,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,861,-1747.0498993409124,3518.0997986818247,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,22.226357679876166,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,861,-1742.0514524000012,3522.1029048000023,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,155.46308035071502,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,861,-1745.5269208243787,3515.0538416487575,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,4.2401926406000445,
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,861,-1743.597110190388,3525.194220380776,,,FITTED,TRUE,TRUE,FALSE,,,16,16,TRUE,12.064861655601552,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,902,-342.28570261657575,706.5714052331515,,,FITTED,TRUE,TRUE,FALSE,1.61662683240138e-5,,9,9,TRUE,22.832476290488056,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,902,-348.79537288571686,733.5907457714337,,,FITTED,TRUE,TRUE,FALSE,8.15703060652595e-7,,16,16,TRUE,163.88497902475527,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,902,-347.7779929008822,717.5559858017645,,,FITTED,TRUE,TRUE,FALSE,5.2233417591196485e-6,,9,9,TRUE,4.090075874582995,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,902,-354.5427853306335,745.085570661267,,,FITTED,TRUE,TRUE,FALSE,1.1453323622845346e-4,,16,16,TRUE,11.64434756931386,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,902,-328.4416729698387,676.8833459396774,,,FITTED,TRUE,TRUE,FALSE,1.07775122160092e-6,,8,8,TRUE,4.074310344494117,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,902,-320.35440141585013,662.7088028317003,,,FITTED,TRUE,TRUE,FALSE,2.3084112399374135e-6,,9,9,TRUE,22.832476290488056,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,902,-314.36133716194405,664.7226743238881,,,FITTED,TRUE,TRUE,FALSE,1.928128767758608e-6,,16,16,TRUE,163.88497902475527,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,902,-326.915045431475,675.83009086295,,,FITTED,TRUE,TRUE,FALSE,2.4306245904881507e-6,,9,9,TRUE,4.090075874582995,
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,902,-323.1596302179979,682.3192604359958,,,FITTED,TRUE,TRUE,FALSE,0.021388961499724246,,16,16,TRUE,11.64434756931386,
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,902,-5483.26101331958,10988.52202663916,,,FITTED,TRUE,TRUE,FALSE,5.878064257558435e-5,,9,9,TRUE,22.832476290488056,
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,902,-5446.159722785224,10928.319445570449,,,FITTED,TRUE,TRUE,FALSE,6.366462912410498e-7,,16,16,TRUE,163.88497902475527,
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,902,-5482.30186620116,10986.60373240232,,,FITTED,TRUE,TRUE,FALSE,3.738023224286735e-6,,9,9,TRUE,4.090075874582995,
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,902,-5447.784240401674,10931.568480803347,,,FITTED,TRUE,TRUE,FALSE,2.8740032576024532e-6,,16,16,TRUE,11.64434756931386,
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,902,-5512.2007918346735,11044.401583669347,,,FITTED,TRUE,TRUE,FALSE,8.731149137020111e-7,,8,8,TRUE,4.074310344494117,
