"route","preimage_sha256","location","attribute","token","matches","table_sha256"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[2]/td[5]","headers","common",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[2]/td[5]","headers","sample",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[1]","headers","Paired",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[1]","headers","near-eye/chest",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[1]","headers","common",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[1]","headers","sample",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[2]","headers","Paired",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[2]","headers","near-eye/chest",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[2]","headers","common",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[2]","headers","sample",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[2]","headers","Wald",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[2]","headers","F",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[3]","headers","Paired",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[3]","headers","near-eye/chest",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[3]","headers","common",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[3]","headers","sample",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[3]","headers","Denominator",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[3]","headers","df",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[4]","headers","Paired",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[4]","headers","near-eye/chest",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[4]","headers","common",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[4]","headers","sample",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[4]","headers","Raw",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[4]","headers","p",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[5]","headers","Paired",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[5]","headers","near-eye/chest",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[5]","headers","common",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[3]/td[5]","headers","sample",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[1]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[1]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[2]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[2]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[2]","headers","Wald",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[2]","headers","F",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[3]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[3]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[3]","headers","Denominator",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[3]","headers","df",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[4]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[4]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[4]","headers","Raw",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[4]","headers","p",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[5]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[5]/td[5]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[1]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[1]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[2]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[2]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[2]","headers","Wald",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[2]","headers","F",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[3]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[3]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[3]","headers","Denominator",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[3]","headers","df",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[4]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[4]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[4]","headers","Raw",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[4]","headers","p",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[5]","headers","Gap-timing-unaware",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[6]/td[5]","headers","dataset",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[1]","headers","Boundary-spanning",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[1]","headers","hours",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[1]","headers","excluded",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[2]","headers","Boundary-spanning",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[2]","headers","hours",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[2]","headers","excluded",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[2]","headers","Wald",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
"audit/hypotheses/H03/H03_analysis_preparation 2.html","813492b5b1941716c1996f8a0c1b88c658e6eefb52e2569be62744fe965308bf","table20:/html/body/div/main/section[8]/div[2]/div/figure/div/div/div/table/tbody/tr[8]/td[2]","headers","F",0,"3cf9db51c14eabf68d112c12e16869b0328bfa04c248111cfd948e9fd978e94f"
