component,basis_k,residual_type,sequence,observations,lag1
positive_magnitude,12,deviance,KNUST::KNUST_S004::2024-11-02::2::positive_run::1,13,0.5268146600391488
positive_magnitude,12,deviance,KNUST::KNUST_S005::2024-11-07::1::positive_run::1,4,-0.31679288912133147
positive_magnitude,12,deviance,KNUST::KNUST_S005::2024-11-08::1::positive_run::1,8,0.2861213069731998
positive_magnitude,12,deviance,KNUST::KNUST_S005::2024-11-09::1::positive_run::1,8,0.08576555654093107
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-12::1::positive_run::1,4,0.9939354099178053
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-12::2::positive_run::1,12,0.6238892385337245
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-13::1::positive_run::1,16,0.7138240218749434
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-14::2::positive_run::1,3,-1
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-14::3::positive_run::1,13,0.7996754248070661
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-15::2::positive_run::1,16,0.7447570518692275
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-16::2::positive_run::1,17,0.4719303780508871
positive_magnitude,12,deviance,KNUST::KNUST_S006::2024-11-17::1::positive_run::1,17,0.1068103475244314
positive_magnitude,12,deviance,KNUST::KNUST_S007::2024-11-19::2::positive_run::1,7,0.5134831795037463
positive_magnitude,12,deviance,KNUST::KNUST_S007::2024-11-19::3::positive_run::1,5,-0.5126138902310323
positive_magnitude,12,deviance,KNUST::KNUST_S007::2024-11-20::1::positive_run::1,14,0.5794401761834764
positive_magnitude,12,deviance,KNUST::KNUST_S007::2024-11-21::1::positive_run::1,13,0.45255890185570563
positive_magnitude,12,deviance,KNUST::KNUST_S007::2024-11-22::1::positive_run::1,13,0.362616803448022
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-27::1::positive_run::1,3,1
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-27::2::positive_run::1,3,1
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-27::3::positive_run::1,5,0.9848521240399983
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-28::1::positive_run::1,9,0.8009327840744673
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-28::1::positive_run::2,4,-0.9091390687983698
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-29::1::positive_run::1,6,-0.43853596437480474
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-29::3::positive_run::1,5,0.9718792060818191
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-30::1::positive_run::1,8,0.6809869031166272
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-30::1::positive_run::2,9,0.9605196871673669
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-11-30::2::positive_run::1,3,-1
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-12-01::1::positive_run::1,9,0.820861242199147
positive_magnitude,12,deviance,KNUST::KNUST_S008::2024-12-01::1::positive_run::3,6,0.34455915522515707
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-03::1::positive_run::2,4,0.5715651734412648
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-03::2::positive_run::1,11,-0.1531334580816576
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-04::1::positive_run::1,19,0.4749083425497028
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-05::1::positive_run::2,12,0.2423437182462534
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-05::2::positive_run::1,3,-1
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-06::1::positive_run::1,17,0.41809551586436144
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-07::1::positive_run::2,7,0.03666040008849666
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-07::2::positive_run::1,4,-0.20352116106493837
positive_magnitude,12,deviance,KNUST::KNUST_S009::2024-12-08::1::positive_run::2,17,0.3150503125789862
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-10::1::positive_run::2,6,-0.5715454559111107
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-10::2::positive_run::1,6,-0.21678543927852936
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-11::1::positive_run::1,7,-0.08119618063923982
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-11::2::positive_run::1,5,-0.528589339945485
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-12::1::positive_run::1,12,0.23656734415397737
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-13::1::positive_run::1,15,0.7653586668925397
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-14::1::positive_run::1,11,0.1519557002008574
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-14::1::positive_run::2,3,0.9999999999999999
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-15::1::positive_run::1,3,-1
positive_magnitude,12,deviance,KNUST::KNUST_S010::2024-12-15::2::positive_run::1,8,0.7493667753551156
positive_magnitude,12,deviance,KNUST::KNUST_S011::2024-12-17::1::positive_run::1,11,0.20782965786344934
positive_magnitude,12,deviance,KNUST::KNUST_S011::2024-12-17::2::positive_run::1,3,-1
positive_magnitude,12,deviance,KNUST::KNUST_S011::2024-12-18::2::positive_run::1,16,0.82748778676524
positive_magnitude,12,deviance,KNUST::KNUST_S011::2024-12-19::2::positive_run::1,16,0.09875851209857718
positive_magnitude,12,deviance,KNUST::KNUST_S011::2024-12-20::1::positive_run::2,16,0.4765582316280473
positive_magnitude,12,deviance,KNUST::KNUST_S011::2024-12-21::1::positive_run::1,17,0.7120118406215132
positive_magnitude,12,deviance,KNUST::KNUST_S011::2024-12-22::1::positive_run::1,17,0.8993285716247138
positive_magnitude,12,deviance,KNUST::KNUST_S012::2025-01-07::1::positive_run::2,14,-0.043670319172430645
positive_magnitude,12,deviance,KNUST::KNUST_S012::2025-01-08::1::positive_run::1,16,0.4354526403140588
positive_magnitude,12,deviance,KNUST::KNUST_S012::2025-01-09::1::positive_run::1,16,0.9217542439003127
positive_magnitude,12,deviance,KNUST::KNUST_S012::2025-01-10::1::positive_run::2,15,0.3220406868999453
positive_magnitude,12,deviance,KNUST::KNUST_S012::2025-01-11::1::positive_run::1,17,0.44412727425776666
positive_magnitude,12,deviance,KNUST::KNUST_S012::2025-01-12::1::positive_run::1,17,0.4956470035772461
positive_magnitude,12,deviance,KNUST::KNUST_S013::2025-01-14::1::positive_run::1,15,0.2825834621038354
positive_magnitude,12,deviance,KNUST::KNUST_S013::2025-01-15::1::positive_run::1,17,0.312887913179532
positive_magnitude,12,deviance,KNUST::KNUST_S013::2025-01-16::1::positive_run::1,15,0.3427451456892428
positive_magnitude,12,deviance,KNUST::KNUST_S013::2025-01-17::1::positive_run::1,15,0.5401534563957854
positive_magnitude,12,deviance,KNUST::KNUST_S013::2025-01-18::1::positive_run::1,15,-0.13922920442572012
positive_magnitude,12,deviance,KNUST::KNUST_S013::2025-01-19::1::positive_run::1,17,0.02007923025899129
positive_magnitude,12,deviance,KNUST::KNUST_S014::2025-01-21::1::positive_run::1,16,0.3947533677655206
positive_magnitude,12,deviance,KNUST::KNUST_S014::2025-01-22::1::positive_run::1,15,0.11421411464628987
positive_magnitude,12,deviance,KNUST::KNUST_S014::2025-01-23::1::positive_run::1,18,0.2739417329506839
positive_magnitude,12,deviance,KNUST::KNUST_S014::2025-01-24::1::positive_run::1,17,0.3352439514401102
positive_magnitude,12,deviance,KNUST::KNUST_S014::2025-01-25::1::positive_run::1,15,0.5882030955909391
positive_magnitude,12,deviance,KNUST::KNUST_S014::2025-01-26::1::positive_run::1,16,0.663665277559377
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-01-28::1::positive_run::1,3,-1
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-01-28::1::positive_run::2,14,-0.29176280850201247
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-01-29::1::positive_run::1,14,-0.10067762307601756
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-01-30::1::positive_run::1,15,-0.23617856624841413
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-01-31::1::positive_run::1,11,-0.5152690230219711
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-01-31::2::positive_run::1,3,-1
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-02-01::2::positive_run::1,10,-0.2630243939574677
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-02-02::1::positive_run::1,8,0.1743363028173924
positive_magnitude,12,deviance,KNUST::KNUST_S015::2025-02-02::2::positive_run::1,6,-0.20503558517397624
positive_magnitude,12,deviance,MPI::MPI_S201::2023-08-15::1::positive_run::1,18,0.6406862317748205
positive_magnitude,12,deviance,MPI::MPI_S201::2023-08-16::1::positive_run::1,12,0.3709712372324273
positive_magnitude,12,deviance,MPI::MPI_S201::2023-08-16::2::positive_run::1,4,0.5616425369892676
positive_magnitude,12,deviance,MPI::MPI_S201::2023-08-18::1::positive_run::2,14,0.10034049120091995
positive_magnitude,12,deviance,MPI::MPI_S201::2023-08-20::1::positive_run::2,18,0.2954009444685017
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-15::1::positive_run::1,12,-0.1870636233358542
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-15::2::positive_run::1,4,-0.5841143578339147
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-17::1::positive_run::2,12,-0.026457658841269417
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-17::2::positive_run::1,4,-0.36001784096751405
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-18::1::positive_run::1,16,0.7071471810594241
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-19::1::positive_run::1,18,0.102771718018572
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-20::1::positive_run::1,9,0.20030232949577398
positive_magnitude,12,deviance,MPI::MPI_S202::2023-08-20::2::positive_run::1,5,0.17383424458020136
positive_magnitude,12,deviance,MPI::MPI_S204::2023-08-15::1::positive_run::2,19,0.6696171007440422
positive_magnitude,12,deviance,MPI::MPI_S204::2023-08-16::1::positive_run::1,19,0.40974305542539874
positive_magnitude,12,deviance,MPI::MPI_S204::2023-08-17::1::positive_run::2,10,0.3746543592397709
positive_magnitude,12,deviance,MPI::MPI_S204::2023-08-17::2::positive_run::1,5,-0.6380058805577719
positive_magnitude,12,deviance,MPI::MPI_S204::2023-08-19::1::positive_run::2,18,0.5289499368140339
positive_magnitude,12,deviance,MPI::MPI_S204::2023-08-20::1::positive_run::2,18,-0.06585907962839008
positive_magnitude,12,deviance,MPI::MPI_S205::2023-08-29::1::positive_run::1,18,0.3843490888752179
positive_magnitude,12,deviance,MPI::MPI_S205::2023-08-30::1::positive_run::1,18,0.10084836443377865
positive_magnitude,12,deviance,MPI::MPI_S205::2023-08-31::1::positive_run::1,16,0.30716551958594945
positive_magnitude,12,deviance,MPI::MPI_S205::2023-09-01::1::positive_run::1,16,0.7225596980090838
positive_magnitude,12,deviance,MPI::MPI_S205::2023-09-02::1::positive_run::1,17,0.6919811211323712
positive_magnitude,12,deviance,MPI::MPI_S205::2023-09-03::1::positive_run::1,16,0.5138990304111369
positive_magnitude,12,deviance,MPI::MPI_S206::2023-08-29::1::positive_run::1,4,-0.926629839865785
positive_magnitude,12,deviance,MPI::MPI_S206::2023-08-29::1::positive_run::2,11,0.4815725230538958
positive_magnitude,12,deviance,MPI::MPI_S206::2023-08-30::1::positive_run::2,9,0.15678820380507044
positive_magnitude,12,deviance,MPI::MPI_S206::2023-08-31::1::positive_run::3,9,0.5607381348628623
positive_magnitude,12,deviance,MPI::MPI_S206::2023-08-31::2::positive_run::1,7,-0.049550310316960874
positive_magnitude,12,deviance,MPI::MPI_S206::2023-09-01::1::positive_run::1,3,-1
positive_magnitude,12,deviance,MPI::MPI_S206::2023-09-01::1::positive_run::2,11,0.43936976171034314
positive_magnitude,12,deviance,MPI::MPI_S206::2023-09-02::1::positive_run::2,3,-0.9999999999999999
positive_magnitude,12,deviance,MPI::MPI_S206::2023-09-02::1::positive_run::3,4,0.9999363279224398
positive_magnitude,12,deviance,MPI::MPI_S206::2023-09-02::2::positive_run::1,7,0.837662121909609
positive_magnitude,12,deviance,MPI::MPI_S206::2023-09-03::1::positive_run::3,11,0.40294441857963564
positive_magnitude,12,deviance,MPI::MPI_S208::2023-09-05::1::positive_run::2,11,0.0028087962551738483
positive_magnitude,12,deviance,MPI::MPI_S208::2023-09-05::2::positive_run::1,3,-1
positive_magnitude,12,deviance,MPI::MPI_S208::2023-09-06::1::positive_run::2,13,0.21331401645360995
positive_magnitude,12,deviance,MPI::MPI_S208::2023-09-06::2::positive_run::1,4,0.8387976087140084
positive_magnitude,12,deviance,MPI::MPI_S208::2023-09-07::1::positive_run::2,18,0.3669603585274383
positive_magnitude,12,deviance,MPI::MPI_S208::2023-09-10::1::positive_run::2,11,0.3452749105272177
positive_magnitude,12,deviance,MPI::MPI_S208::2023-09-10::2::positive_run::1,6,-0.42634910981729573
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-05::1::positive_run::2,14,0.31980216572627684
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-06::1::positive_run::2,18,0.3475308117085395
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-07::1::positive_run::2,7,-0.2599235765554259
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-07::2::positive_run::1,11,-0.11135748807643173
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-08::1::positive_run::2,7,0.8160546842779611
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-08::2::positive_run::1,7,0.689509637575619
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-09::1::positive_run::2,18,0.16918423119816228
positive_magnitude,12,deviance,MPI::MPI_S209::2023-09-10::1::positive_run::2,18,0.23795367337862805
positive_magnitude,12,deviance,MPI::MPI_S210::2023-09-05::1::positive_run::2,18,0.39480108421872495
positive_magnitude,12,deviance,MPI::MPI_S210::2023-09-06::1::positive_run::2,19,-0.41683405383633954
positive_magnitude,12,deviance,MPI::MPI_S210::2023-09-07::1::positive_run::1,18,0.22945358739625596
positive_magnitude,12,deviance,MPI::MPI_S210::2023-09-08::1::positive_run::2,18,0.2913949431948832
positive_magnitude,12,deviance,MPI::MPI_S210::2023-09-09::1::positive_run::1,18,0.5475727548416811
positive_magnitude,12,deviance,MPI::MPI_S210::2023-09-10::1::positive_run::1,18,-0.06269279349994726
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-12::1::positive_run::1,11,-0.5610803232529605
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-12::2::positive_run::1,5,-0.1489181868896189
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-13::1::positive_run::1,17,0.09725105070714914
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-14::1::positive_run::1,11,-0.19630550805398578
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-14::2::positive_run::1,5,-0.5189613701082927
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-15::1::positive_run::1,16,0.12750475153754112
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-16::1::positive_run::1,10,0.21193064003760717
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-16::2::positive_run::1,6,0.02646437275805325
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-17::1::positive_run::1,3,1
positive_magnitude,12,deviance,MPI::MPI_S212::2023-09-17::2::positive_run::1,13,0.49925949811932796
positive_magnitude,12,deviance,MPI::MPI_S213::2023-09-12::1::positive_run::1,17,-0.5241290235916637
positive_magnitude,12,deviance,MPI::MPI_S213::2023-09-13::1::positive_run::1,14,-0.08065536867689732
positive_magnitude,12,deviance,MPI::MPI_S213::2023-09-14::1::positive_run::1,17,0.36255691131749657
positive_magnitude,12,deviance,MPI::MPI_S213::2023-09-15::1::positive_run::1,17,0.4622952739410192
positive_magnitude,12,deviance,MPI::MPI_S213::2023-09-16::1::positive_run::1,7,0.669332852903773
positive_magnitude,12,deviance,MPI::MPI_S213::2023-09-16::2::positive_run::1,8,-0.044593551055949594
positive_magnitude,12,deviance,MPI::MPI_S213::2023-09-17::1::positive_run::1,17,0.3336675256486059
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-26::1::positive_run::1,10,0.14788799114600515
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-26::2::positive_run::1,7,0.7602231779375446
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-27::1::positive_run::2,16,0.2104510837446643
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-28::1::positive_run::1,18,0.6032469906220447
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-29::1::positive_run::2,7,-0.21082953316997136
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-29::2::positive_run::1,7,-0.17113796775654325
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-30::1::positive_run::1,5,0.22358327100202624
positive_magnitude,12,deviance,MPI::MPI_S214::2023-09-30::2::positive_run::1,11,0.20299922085107633
positive_magnitude,12,deviance,MPI::MPI_S214::2023-10-01::1::positive_run::2,17,0.5229815670744464
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-03::1::positive_run::2,10,0.6913318505429057
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-03::2::positive_run::1,6,-0.4625584620794197
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-04::1::positive_run::1,6,0.01171047591598067
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-04::2::positive_run::1,10,0.11015755564319406
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-05::1::positive_run::1,7,-0.5308224716816552
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-05::2::positive_run::1,8,0.13635190406230452
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-06::1::positive_run::2,17,-0.06484632344470143
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-07::1::positive_run::1,4,0.4170042122298116
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-07::2::positive_run::1,9,0.037819317742154794
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-08::1::positive_run::1,8,-0.09535011656878634
positive_magnitude,12,deviance,MPI::MPI_S215::2023-10-08::1::positive_run::2,8,-0.7847263251120762
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-03::1::positive_run::1,4,-0.7515895907623704
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-03::1::positive_run::2,18,0.5552937331461755
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-04::1::positive_run::1,4,-0.24072140070437717
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-04::1::positive_run::2,18,0.8042252215480725
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-05::1::positive_run::1,3,-1
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-05::1::positive_run::2,18,0.850353792384056
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-06::1::positive_run::1,3,1
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-06::1::positive_run::2,18,0.8574475180752884
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-07::1::positive_run::2,18,0.6055914889447369
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-08::1::positive_run::1,6,0.5978319231367146
positive_magnitude,12,deviance,MPI::MPI_S216::2023-10-08::1::positive_run::2,17,0.5953933596633223
positive_magnitude,12,deviance,MPI::MPI_S218::2023-10-17::1::positive_run::2,17,0.03757446295260198
positive_magnitude,12,deviance,MPI::MPI_S218::2023-10-18::1::positive_run::2,17,0.35153351751069645
positive_magnitude,12,deviance,MPI::MPI_S218::2023-10-19::1::positive_run::2,18,0.3120957156090814
positive_magnitude,12,deviance,MPI::MPI_S218::2023-10-20::1::positive_run::2,17,0.5646738980835021
positive_magnitude,12,deviance,MPI::MPI_S218::2023-10-21::1::positive_run::2,12,0.041172281862191344
positive_magnitude,12,deviance,MPI::MPI_S218::2023-10-22::1::positive_run::1,24,0.6837256104270367
positive_magnitude,12,deviance,MPI::MPI_S219::2023-10-17::1::positive_run::2,17,0.17145566035931936
